Season,GameNumber,GoalNumber,Period,Time,GoalType,TeamCode,GoalPlayer,Assist1Player,Assist2Player
2010,20048,3,2,888,PP,NJ,20 M.TAORMINA(1),17 I.KOVALCHUK(3),26 P.ELIAS(3)
2010,20048,4,3,271,EV,COL,25 C.STEWART(2),4 J.LILES(6),26 P.STASTNY(2)
2010,20048,5,3,529,EV,NJ,17 I.KOVALCHUK(2),20 M.TAORMINA(2),22 M.CORRENTE(1)
2010,20049,1,1,478,EV,NYR,33 M.ROZSIVAL(1),16 S.AVERY(3),19 R.FEDOTENKO(1)
2010,20049,2,2,124,EV,TOR,16 C.MACARTHUR(5),41 N.KULEMIN(3),2 L.SCHENN(3)
2010,20049,3,2,297,EV,TOR,8 M.KOMISAREK(1),81 P.KESSEL(2),
2010,20049,4,2,470,EV,TOR,81 P.KESSEL(3),42 T.BOZAK(2),
2010,20049,5,3,130,EV,NYR,22 B.BOYLE(1),94 D.BOOGAARD(1),44 S.EMINGER(1)
2010,20049,6,3,379,EV,NYR,22 B.BOYLE(2),16 S.AVERY(4),4 M.DEL ZOTTO(2)
2010,20049,7,0,188,PP,TOR,81 P.KESSEL(4),42 T.BOZAK(3),15 T.KABERLE(3)
2010,20050,1,2,247,EV,PIT,17 M.RUPP(1),7 P.MARTIN(4),10 M.LETESTU(1)
2010,20050,2,2,417,EV,PIT,26 E.TANGRADI(1),10 M.LETESTU(2),5 D.ENGELLAND(1)
2010,20050,3,2,678,PP,NYI,12 J.BAILEY(2),57 B.COMEAU(2),93 D.WEIGHT(4)
2010,20050,4,2,786,EV,NYI,24 R.MARTINEK(1),57 B.COMEAU(3),26 M.MOULSON(2)
2010,20050,5,0,111,PP,PIT,3 A.GOLIGOSKI(3),71 E.MALKIN(2),87 S.CROSBY(2)
2010,20051,1,1,577,EV,CHI,25 V.STALBERG(1),20 J.SKILLE(1),24 N.BOYNTON(2)
2010,20051,2,1,640,EV,CHI,81 M.HOSSA(4),82 T.KOPECKY(5),5 J.CULLIMORE(1)
2010,20051,3,2,71,SH,CBJ,18 R.UMBERGER(2),15 D.DORSETT(1),
2010,20051,4,2,586,SH,CHI,10 P.SHARP(2),28 J.DOWELL(1),
2010,20051,5,2,708,EV,CHI,10 P.SHARP(3),22 T.BROUWER(3),29 B.BICKELL(2)
2010,20051,6,3,15,EV,CHI,82 T.KOPECKY(1),81 M.HOSSA(4),
2010,20051,7,3,819,EV,CBJ,20 K.HUSELIUS(3),18 R.UMBERGER(1),97 R.KLESLA(1)
2010,20052,1,2,89,EV,MTL,45 A.PICARD(1),76 P.SUBBAN(1),
2010,20052,2,2,1135,PP,MTL,26 J.GORGES(1),44 R.HAMRLIK(1),11 S.GOMEZ(1)
2010,20052,3,3,206,EV,BUF,9 D.ROY(5),26 T.VANEK(1),21 D.STAFFORD(3)
2010,20053,1,1,17,EV,ATL,22 A.STEWART(1),16 A.LADD(2),10 B.LITTLE(1)
2010,20053,2,1,523,PP,ANA,10 C.PERRY(2),17 L.VISNOVSKY(2),15 R.GETZLAF(4)
2010,20053,3,2,583,EV,ANA,32 T.LYDMAN(1),8 T.SELANNE(2),39 M.BELESKEY(1)
2010,20053,4,2,801,PP,ATL,27 C.THORBURN(3),33 D.BYFUGLIEN(1),39 T.ENSTROM(1)
2010,20053,5,2,1148,PP,ANA,8 T.SELANNE(2),11 S.KOIVU(1),10 C.PERRY(1)
2010,20053,6,3,395,PP,ANA,15 R.GETZLAF(2),10 C.PERRY(2),8 T.SELANNE(3)
2010,20053,7,3,635,PP,ATL,22 A.STEWART(2),47 R.PEVERLEY(1),29 J.ODUYA(2)
2010,20053,8,3,878,PP,ATL,22 A.STEWART(3),33 D.BYFUGLIEN(2),39 T.ENSTROM(2)
2010,20053,9,0,0,SO,ATL,15 N.DAWES,&nbsp;,
2010,20054,1,1,168,EV,LA,28 J.STOLL(2),3 J.JOHNSON(1),44 D.DREWISKE(1)
2010,20054,2,2,216,EV,LA,14 J.WILLIAMS(2),6 J.MUZZIN(1),94 R.SMYTH(2)
2010,20054,3,3,413,EV,VAN,22 D.SEDIN(4),33 H.SEDIN(5),23 A.EDLER(3)
2010,20054,4,3,463,EV,LA,23 D.BROWN(2),11 A.KOPITAR(3),94 R.SMYTH(3)
2010,20054,5,3,773,EV,LA,23 D.BROWN(3),27 A.PONIKAROVSKY(1),26 M.HANDZUS(2)
2010,20055,1,1,66,EV,MTL,21 B.GIONTA(1),unassisted,
2010,20055,2,1,632,EV,OTT,9 M.MICHALEK(2),11 D.ALFREDSSON(3),19 J.SPEZZA(2)
2010,20055,3,2,620,EV,OTT,65 E.KARLSSON(1),11 D.ALFREDSSON(4),19 J.SPEZZA(3)
2010,20055,4,2,673,EV,OTT,9 M.MICHALEK(3),4 C.PHILLIPS(1),
2010,20055,5,2,819,EV,MTL,15 J.HALPERN(2),76 P.SUBBAN(2),32 T.MOEN(1)
2010,20055,6,2,1049,EV,MTL,46 A.KOSTITSYN(2),14 T.PLEKANEC(3),
2010,20055,7,3,961,EV,MTL,14 T.PLEKANEC(2),46 A.KOSTITSYN(2),
2010,20056,1,2,225,EV,NJ,8 D.ZUBRUS(1),9 Z.PARISE(1),6 A.GREENE(2)
2010,20056,2,2,338,EV,BOS,38 J.CARON(1),55 J.BOYCHUK(1),
2010,20056,3,2,644,EV,BOS,73 M.RYDER(1),19 T.SEGUIN(1),28 M.RECCHI(2)
2010,20056,4,2,1003,EV,BOS,22 S.THORNTON(1),11 G.CAMPBELL(1),63 B.MARCHAND(1)
2010,20056,5,2,1089,EV,BOS,17 M.LUCIC(2),46 D.KREJCI(4),18 N.HORTON(2)
2010,20057,1,2,786,SH,NYI,27 M.JURCINA(1),12 J.BAILEY(4),
2010,20057,2,2,1081,EV,NYI,27 M.JURCINA(2),unassisted,
2010,20057,3,2,1140,PP,NYI,12 J.BAILEY(3),15 P.PARENTEAU(2),20 J.WISNIEWSKI(3)
2010,20057,4,3,139,EV,COL,25 C.STEWART(3),4 J.LILES(7),26 P.STASTNY(3)
2010,20057,5,3,251,EV,NYI,40 M.GRABNER(1),15 P.PARENTEAU(3),
2010,20057,6,3,608,EV,COL,39 T.GALIARDI(2),40 M.OLVER(2),
2010,20057,7,3,1180,EV-EN,NYI,91 J.TAVARES(1),16 J.SIM(1),27 M.JURCINA(1)
2010,20058,1,1,403,PP,PHI,48 D.BRIERE(4),19 S.HARTNELL(1),17 J.CARTER(1)
2010,20058,2,1,691,EV,PIT,14 C.KUNITZ(2),87 S.CROSBY(3),
2010,20058,3,2,1155,EV,PIT,10 M.LETESTU(3),58 K.LETANG(3),7 P.MARTIN(5)
2010,20058,4,3,193,PP,PIT,87 S.CROSBY(2),71 E.MALKIN(3),19 M.COMRIE(1)
2010,20058,5,3,277,PP,PIT,87 S.CROSBY(3),58 K.LETANG(4),3 A.GOLIGOSKI(3)
2010,20058,6,3,996,SH-EN,PIT,24 M.COOKE(1),9 P.DUPUIS(1),
2010,20059,1,1,110,EV,FLA,61 C.STILLMAN(1),24 B.MCCABE(1),14 R.DVORAK(1)
2010,20059,2,1,865,EV,FLA,10 D.BOOTH(1),18 S.MATTHIAS(1),85 R.OLESZ(2)
2010,20059,3,1,913,EV,FLA,27 S.REINPRECHT(1),26 S.BERNIER(3),13 M.SANTORELLI(2)
2010,20059,4,1,1095,PP,FLA,6 D.WIDEMAN(1),9 S.WEISS(1),24 B.MCCABE(2)
2010,20059,5,3,469,EV,FLA,10 D.BOOTH(2),85 R.OLESZ(3),24 B.MCCABE(3)
2010,20059,6,3,1045,EV,FLA,85 R.OLESZ(2),24 B.MCCABE(4),10 D.BOOTH(3)
2010,20060,1,1,1027,EV,NSH,71 J.DUMONT(1),33 C.WILSON(2),4 C.FRANSON(2)
2010,20060,2,2,332,EV,NSH,22 J.TOOTOO(1),11 D.LEGWAND(2),
2010,20060,3,3,273,PP,WSH,28 A.SEMIN(2),74 J.CARLSON(5),19 N.BACKSTROM(2)
2010,20060,4,3,734,EV,WSH,14 T.FLEISCHMANN(2),21 B.LAICH(2),
2010,20060,5,0,104,PP,WSH,21 B.LAICH(3),8 A.OVECHKIN(4),19 N.BACKSTROM(3)
2010,20061,1,1,794,EV,CBJ,15 D.DORSETT(1),10 K.RUSSELL(1),71 C.CLARK(1)
2010,20061,2,2,292,PP,MIN,8 B.BURNS(2),24 M.HAVLAT(2),7 M.CULLEN(3)
2010,20061,3,2,573,EV,CBJ,24 D.MACKENZIE(1),16 D.BRASSARD(1),93 J.VORACEK(1)
2010,20061,4,2,1003,EV,MIN,22 C.CLUTTERBUCK(1),24 M.HAVLAT(3),7 M.CULLEN(4)
2010,20061,5,3,658,SH,CBJ,18 R.UMBERGER(3),71 C.CLARK(2),3 M.METHOT(1)
2010,20062,1,1,71,EV,STL,21 P.BERGLUND(2),22 B.BOYES(2),27 A.PIETRANGELO(2)
2010,20062,2,1,228,PP,STL,10 A.MCDONALD(2),42 D.BACKES(1),74 T.OSHIE(3)
2010,20062,3,1,1080,EV,DAL,18 J.NEAL(2),21 L.ERIKSSON(1),91 B.RICHARDS(6)
2010,20062,4,2,883,EV,DAL,21 L.ERIKSSON(4),91 B.RICHARDS(7),18 J.NEAL(4)
2010,20062,5,0,0,SO,DAL,21 L.ERIKSSON,&nbsp;,
2010,20063,1,1,385,EV,CHI,10 P.SHARP(4),88 P.KANE(2),
2010,20063,2,1,412,EV,BUF,21 D.STAFFORD(2),4 S.MONTADOR(2),26 T.VANEK(2)
2010,20063,3,1,427,EV,BUF,28 P.GAUSTAD(1),36 P.KALETA(2),
2010,20063,4,2,64,EV,CHI,81 M.HOSSA(5),7 B.SEABROOK(1),
2010,20063,5,2,1035,EV,BUF,8 C.MCCORMICK(1),55 J.HECHT(2),19 T.CONNOLLY(2)
2010,20063,6,3,576,EV,CHI,36 D.BOLLAND(1),7 B.SEABROOK(2),2 D.KEITH(2)
2010,20063,7,3,772,PP,CHI,10 P.SHARP(5),82 T.KOPECKY(6),88 P.KANE(3)
2010,20064,1,1,1190,EV,PHX,11 M.HANZAL(1),86 W.WOLSKI(1),3 K.YANDLE(2)
2010,20064,2,2,423,EV,DET,13 P.DATSYUK(3),17 P.EAVES(1),40 H.ZETTERBERG(3)
2010,20064,3,0,284,PP,DET,55 N.KRONWALL(2),40 H.ZETTERBERG(4),5 N.LIDSTROM(4)
2010,20065,1,1,321,EV,EDM,83 A.HEMSKY(2),6 R.WHITNEY(3),91 M.PAAJARVI(1)
2010,20065,2,1,542,EV,CGY,40 A.TANGUAY(1),18 M.STAJAN(1),28 R.REGEHR(1)
2010,20065,3,2,22,EV,EDM,27 D.PENNER(3),89 S.GAGNER(4),
2010,20065,4,2,177,EV,CGY,8 B.MORRISON(1),18 M.STAJAN(2),6 C.SARICH(1)
2010,20065,5,2,256,EV,EDM,91 M.PAAJARVI(1),16 C.FRASER(1),28 R.JONES(1)
2010,20065,6,3,269,EV,CGY,10 N.HAGMAN(2),8 B.MORRISON(3),13 O.JOKINEN(1)
2010,20065,7,3,469,PP,CGY,12 J.IGINLA(1),40 A.TANGUAY(1),5 M.GIORDANO(1)
2010,20065,8,3,1199,EV-EN,CGY,40 A.TANGUAY(2),12 J.IGINLA(1),18 M.STAJAN(3)
2010,20066,1,1,920,PP,SJ,15 D.HEATLEY(1),12 P.MARLEAU(2),19 J.THORNTON(1)
2010,20066,2,1,941,EV,SJ,29 R.CLOWE(1),17 T.MITCHELL(1),22 D.BOYLE(2)
2010,20066,3,2,83,SH,ATL,16 A.LADD(2),10 B.LITTLE(2),
2010,20066,4,2,838,EV,ATL,22 A.STEWART(4),16 A.LADD(3),10 B.LITTLE(3)
2010,20066,5,3,820,PP,ATL,33 D.BYFUGLIEN(1),27 C.THORBURN(1),39 T.ENSTROM(3)
2010,20066,6,3,951,EV,ATL,9 E.KANE(3),47 R.PEVERLEY(2),29 J.ODUYA(3)
2010,20067,1,2,221,EV,ANA,54 C.FOWLER(1),15 R.GETZLAF(5),9 B.RYAN(2)
2010,20067,2,2,584,EV,ANA,32 T.LYDMAN(2),9 B.RYAN(3),10 C.PERRY(3)
2010,20067,3,3,61,EV,PHX,8 S.UPSHALL(2),19 S.DOAN(1),20 E.BELANGER(1)
2010,20067,4,3,679,EV,PHX,20 E.BELANGER(2),19 S.DOAN(2),33 A.AUCOIN(2)
2010,20067,5,3,863,EV,ANA,10 C.PERRY(3),15 R.GETZLAF(6),9 B.RYAN(4)
2010,20068,1,1,337,EV,VAN,41 A.ALBERTS(1),26 M.SAMUELSSON(3),27 M.MALHOTRA(2)
2010,20068,2,1,583,PP,VAN,21 M.RAYMOND(1),10 J.TAMBELLINI(1),26 M.SAMUELSSON(4)
2010,20068,3,2,578,EV,VAN,26 M.SAMUELSSON(1),15 T.GLASS(1),21 M.RAYMOND(1)
2010,20068,4,2,1093,EV,CAR,8 P.O'SULLIVAN(1),15 T.RUUTU(1),77 J.CORVO(2)
2010,20068,5,3,385,EV,VAN,21 M.RAYMOND(2),22 D.SEDIN(3),33 H.SEDIN(6)
2010,20068,6,3,850,PP,VAN,17 R.KESLER(1),5 C.EHRHOFF(1),33 H.SEDIN(7)
2010,20069,1,2,137,EV,NYI,26 M.MOULSON(3),91 J.TAVARES(1),51 F.NIELSEN(3)
2010,20069,2,3,1075,PP,TOR,81 P.KESSEL(5),3 D.PHANEUF(3),15 T.KABERLE(4)
2010,20069,3,0,206,PP,NYI,91 J.TAVARES(2),20 J.WISNIEWSKI(4),15 P.PARENTEAU(4)
2010,20070,1,1,761,PP,COL,25 C.STEWART(4),4 J.LILES(8),23 M.HEJDUK(1)
2010,20070,2,1,1089,EV,NYR,31 A.FROLOV(1),21 D.STEPAN(1),
2010,20070,3,3,440,PP,COL,25 C.STEWART(5),26 P.STASTNY(4),23 M.HEJDUK(2)
2010,20070,4,3,466,EV,COL,34 D.WINNIK(2),37 R.O'REILLY(1),10 K.CUMISKEY(2)
2010,20071,1,1,519,PP,PIT,10 M.LETESTU(4),19 M.COMRIE(2),7 P.MARTIN(6)
2010,20071,2,1,833,PP,PIT,87 S.CROSBY(4),3 A.GOLIGOSKI(4),71 E.MALKIN(4)
2010,20071,3,1,1022,EV,PIT,71 E.MALKIN(2),19 M.COMRIE(3),10 M.LETESTU(3)
2010,20071,4,2,340,PP,OTT,11 D.ALFREDSSON(1),55 S.GONCHAR(2),27 A.KOVALEV(1)
2010,20071,5,2,607,EV,PIT,9 P.DUPUIS(1),6 B.LOVEJOY(2),87 S.CROSBY(4)
2010,20071,6,2,632,EV,PIT,58 K.LETANG(1),17 M.RUPP(1),27 C.ADAMS(1)
2010,20071,7,3,259,EV,OTT,14 C.CAMPOLI(1),19 J.SPEZZA(4),73 J.RUUTU(2)
2010,20072,1,1,904,SH,DAL,17 T.PETERSEN(1),3 S.ROBIDAS(1),
2010,20072,2,1,981,PP,TB,9 S.DOWNIE(2),26 M.ST LOUIS(4),91 S.STAMKOS(3)
2010,20072,3,1,1186,PP,TB,91 S.STAMKOS(5),77 V.HEDMAN(2),6 R.MALONE(4)
2010,20072,4,2,364,EV,DAL,16 A.BURISH(1),63 M.RIBEIRO(6),10 B.MORROW(1)
2010,20072,5,2,566,EV,TB,10 S.BERGENHEIM(1),91 S.STAMKOS(4),16 T.PURCELL(3)
2010,20072,6,2,1086,PP,TB,19 D.MOORE(3),13 P.KUBINA(1),9 S.DOWNIE(4)
2010,20072,7,3,371,PP,TB,19 D.MOORE(4),16 T.PURCELL(4),77 V.HEDMAN(3)
2010,20072,8,3,384,EV,DAL,10 B.MORROW(5),unassisted,
2010,20072,9,3,1140,EV,DAL,18 J.NEAL(3),91 B.RICHARDS(8),63 M.RIBEIRO(7)
2010,20073,1,2,597,EV,STL,57 D.PERRON(1),27 A.PIETRANGELO(3),42 D.BACKES(2)
2010,20073,2,3,568,EV,STL,57 D.PERRON(2),74 T.OSHIE(4),28 C.COLAIACOVO(3)
2010,20073,3,3,792,PP,CHI,81 M.HOSSA(6),22 T.BROUWER(4),7 B.SEABROOK(3)
2010,20073,4,3,943,EV,CHI,81 M.HOSSA(7),19 J.TOEWS(3),82 T.KOPECKY(7)
2010,20073,5,0,230,EV,CHI,10 P.SHARP(6),88 P.KANE(4),5 J.CULLIMORE(2)
2010,20074,1,1,552,EV,BOS,46 D.KREJCI(1),18 N.HORTON(3),17 M.LUCIC(2)
2010,20074,2,1,717,EV,BOS,17 M.LUCIC(3),55 J.BOYCHUK(2),46 D.KREJCI(5)
2010,20074,3,2,462,EV,WSH,90 M.JOHANSSON(1),25 J.CHIMERA(1),26 M.HENDRICKS(2)
2010,20074,4,3,128,EV,BOS,48 M.HUNWICK(1),44 D.SEIDENBERG(1),26 B.WHEELER(1)
2010,20075,1,0,130,EV,CGY,17 R.BOURQUE(1),8 B.MORRISON(4),3 I.WHITE(1)
2010,20076,1,1,58,EV,VAN,22 D.SEDIN(5),33 H.SEDIN(8),23 A.EDLER(4)
2010,20076,2,1,364,PP,MIN,3 M.ZIDLICKY(1),7 M.CULLEN(5),20 A.MIETTINEN(3)
2010,20076,3,1,440,EV,MIN,48 G.LATENDRESSE(2),41 J.FALK(1),24 M.HAVLAT(4)
2010,20076,4,1,1090,PP,MIN,22 C.CLUTTERBUCK(2),48 G.LATENDRESSE(1),24 M.HAVLAT(5)
2010,20076,5,2,474,EV,MIN,11 J.MADDEN(1),8 B.BURNS(1),55 N.SCHULTZ(1)
2010,20076,6,2,741,EV,MIN,15 A.BRUNETTE(2),3 M.ZIDLICKY(2),20 A.MIETTINEN(4)
2010,20076,7,2,826,PP,MIN,7 M.CULLEN(3),9 M.KOIVU(4),3 M.ZIDLICKY(3)
2010,20076,8,3,1111,PP,VAN,22 D.SEDIN(6),33 H.SEDIN(9),26 M.SAMUELSSON(5)
2010,20077,1,1,356,SH,CAR,12 E.STAAL(2),59 C.LAROSE(1),33 A.BABCHUK(1)
2010,20077,2,1,1055,EV,CAR,26 E.COLE(1),6 T.GLEASON(2),53 J.SKINNER(3)
2010,20077,3,2,163,EV,CAR,39 P.DWYER(1),36 J.JOKINEN(3),59 C.LAROSE(2)
2010,20077,4,2,394,EV,SJ,12 P.MARLEAU(1),22 D.BOYLE(3),19 J.THORNTON(2)
2010,20077,5,2,586,PP,SJ,12 P.MARLEAU(2),16 D.SETOGUCHI(1),3 D.MURRAY(1)
2010,20077,6,3,131,EV,CAR,59 C.LAROSE(1),12 E.STAAL(2),
2010,20077,7,3,425,EV,CAR,25 J.PITKANEN(1),29 T.KOSTOPOULOS(1),4 J.MCBAIN(2)
2010,20078,1,1,303,EV,BUF,63 T.ENNIS(1),4 S.MONTADOR(3),34 C.BUTLER(1)
2010,20078,2,2,90,PP,BUF,57 T.MYERS(1),34 C.BUTLER(2),9 D.ROY(2)
2010,20078,3,2,154,EV,BUF,8 C.MCCORMICK(2),28 P.GAUSTAD(2),52 C.RIVET(1)
2010,20078,4,3,107,PP,ATL,39 T.ENSTROM(2),33 D.BYFUGLIEN(3),16 A.LADD(4)
2010,20078,5,3,625,EV,BUF,26 T.VANEK(1),21 D.STAFFORD(4),4 S.MONTADOR(4)
2010,20079,1,2,212,EV,CBJ,24 D.MACKENZIE(2),unassisted,
2010,20079,2,2,283,EV,CBJ,61 R.NASH(2),20 K.HUSELIUS(2),50 A.VERMETTE(2)
2010,20079,3,3,58,EV,ANA,8 T.SELANNE(3),33 J.BLAKE(1),17 L.VISNOVSKY(3)
2010,20079,4,3,1172,EV-EN,CBJ,61 R.NASH(3),unassisted,
2010,20080,1,1,1162,EV,CHI,25 V.STALBERG(2),28 J.DOWELL(2),20 J.SKILLE(2)
2010,20080,2,3,60,PP,VAN,22 D.SEDIN(7),17 R.KESLER(1),5 C.EHRHOFF(2)
2010,20080,3,0,0,SO,CHI,88 P.KANE,&nbsp;,
2010,20081,1,1,343,EV,LA,94 R.SMYTH(3),28 J.STOLL(2),14 J.WILLIAMS(3)
2010,20081,2,1,451,EV,CAR,59 C.LAROSE(2),12 E.STAAL(3),
2010,20081,3,1,1066,EV,CAR,12 E.STAAL(3),unassisted,
2010,20081,4,1,1191,EV,LA,26 M.HANDZUS(1),27 A.PONIKAROVSKY(2),17 W.SIMMONDS(1)
2010,20081,5,2,418,EV,LA,11 A.KOPITAR(1),23 D.BROWN(2),
2010,20081,6,2,879,EV,CAR,53 J.SKINNER(1),33 A.BABCHUK(2),26 E.COLE(3)
2010,20081,7,3,199,EV,LA,12 A.LOKTIONOV(1),11 A.KOPITAR(4),33 W.MITCHELL(2)
2010,20082,1,1,1172,PP,BOS,73 M.RYDER(2),37 P.BERGERON(1),19 T.SEGUIN(2)
2010,20082,2,2,142,EV,BOS,38 J.CARON(2),37 P.BERGERON(2),48 M.HUNWICK(1)
2010,20082,3,2,736,PP,BOS,18 N.HORTON(4),28 M.RECCHI(3),17 M.LUCIC(3)
2010,20082,4,3,567,EV,WSH,25 J.CHIMERA(2),unassisted,
2010,20082,5,3,1184,PP,BOS,33 Z.CHARA(1),55 J.BOYCHUK(3),26 B.WHEELER(2)
2010,20083,1,1,971,EV,NYR,19 R.FEDOTENKO(1),21 D.STEPAN(2),
2010,20083,2,1,1032,EV,NYR,42 A.ANISIMOV(2),33 M.ROZSIVAL(2),24 R.CALLAHAN(3)
2010,20083,3,3,664,EV,TOR,9 C.ARMSTRONG(1),16 C.MACARTHUR(2),84 M.GRABOVSKI(4)
2010,20084,1,1,35,EV,ANA,17 L.VISNOVSKY(1),10 C.PERRY(4),15 R.GETZLAF(7)
2010,20084,2,1,256,EV,PHI,19 S.HARTNELL(1),22 V.LEINO(4),41 A.MESZAROS(1)
2010,20084,3,1,652,EV,ANA,33 J.BLAKE(1),8 T.SELANNE(4),3 A.LILJA(1)
2010,20084,4,2,830,EV,PHI,28 C.GIROUX(3),25 M.CARLE(3),5 B.COBURN(1)
2010,20084,5,3,1094,EV,ANA,15 R.GETZLAF(3),39 M.BELESKEY(2),10 C.PERRY(5)
2010,20085,1,1,924,EV,CGY,11 M.BACKLUND(1),20 C.GLENCROSS(1),6 C.SARICH(2)
2010,20085,2,1,1049,EV,DET,40 H.ZETTERBERG(1),13 P.DATSYUK(2),96 T.HOLMSTROM(1)
2010,20085,3,1,1090,EV,CGY,11 M.BACKLUND(2),8 B.MORRISON(5),20 C.GLENCROSS(2)
2010,20085,4,2,231,PP,DET,5 N.LIDSTROM(1),13 P.DATSYUK(3),40 H.ZETTERBERG(5)
2010,20085,5,3,475,EV,DET,93 J.FRANZEN(4),44 T.BERTUZZI(6),51 V.FILPPULA(3)
2010,20085,6,3,1003,EV,DET,44 T.BERTUZZI(2),unassisted,
2010,20086,1,1,260,EV,NJ,9 Z.PARISE(2),19 T.ZAJAC(3),8 D.ZUBRUS(2)
2010,20086,2,2,899,EV,NJ,25 J.ARNOTT(3),8 D.ZUBRUS(3),15 J.LANGENBRUNNER(4)
2010,20086,3,3,218,EV,NJ,20 M.TAORMINA(2),25 J.ARNOTT(2),
2010,20087,1,1,135,EV,NYI,40 M.GRABNER(2),25 N.NIEDERREITER(1),93 D.WEIGHT(5)
2010,20087,2,1,1085,EV,TB,10 S.BERGENHEIM(2),16 T.PURCELL(5),77 V.HEDMAN(4)
2010,20087,3,2,284,EV,TB,26 M.ST LOUIS(2),91 S.STAMKOS(5),39 M.LUNDIN(1)
2010,20087,4,2,600,PP,NYI,15 P.PARENTEAU(2),20 J.WISNIEWSKI(5),91 J.TAVARES(2)
2010,20087,5,0,116,EV,NYI,26 M.MOULSON(4),51 F.NIELSEN(4),10 M.MOTTAU(3)
2010,20088,1,1,1016,EV,DAL,29 S.OTT(1),14 J.BENN(1),2 N.GROSSMAN(2)
2010,20088,2,1,1179,EV,DAL,23 T.WANDELL(1),37 K.SKRASTINS(1),14 J.BENN(2)
2010,20088,3,2,489,EV,DAL,18 J.NEAL(4),21 L.ERIKSSON(2),3 S.ROBIDAS(2)
2010,20088,4,2,1166,EV,DAL,23 T.WANDELL(2),14 J.BENN(3),6 T.DALEY(3)
2010,20088,5,3,1014,EV,FLA,9 S.WEISS(1),67 M.FROLIK(1),
2010,20089,1,1,53,EV,NSH,11 D.LEGWAND(2),22 J.TOOTOO(2),29 J.WARD(2)
2010,20089,2,2,54,EV,PIT,71 E.MALKIN(3),19 M.COMRIE(4),58 K.LETANG(5)
2010,20089,3,2,483,PP,NSH,4 C.FRANSON(1),51 F.BOUILLON(1),10 M.ERAT(1)
2010,20089,4,2,831,EV,PIT,87 S.CROSBY(5),14 C.KUNITZ(3),8 A.HUTCHINSON(1)
2010,20089,5,3,308,EV,NSH,27 P.HORNQVIST(3),33 C.WILSON(3),10 M.ERAT(2)
2010,20089,6,3,776,EV,PIT,87 S.CROSBY(6),71 E.MALKIN(5),58 K.LETANG(6)
2010,20089,7,0,229,EV,PIT,58 K.LETANG(2),87 S.CROSBY(5),48 T.KENNEDY(2)
2010,20090,1,1,883,EV,COL,10 K.CUMISKEY(1),25 C.STEWART(3),
2010,20090,2,1,1151,EV,SJ,21 S.NICHOL(1),10 J.MAYERS(1),43 J.MCCARTHY(1)
2010,20090,3,2,68,PP,SJ,8 J.PAVELSKI(1),15 D.HEATLEY(2),12 P.MARLEAU(3)
2010,20090,4,2,524,PP,SJ,8 J.PAVELSKI(2),15 D.HEATLEY(3),12 P.MARLEAU(4)
2010,20090,5,3,445,PP,COL,23 M.HEJDUK(2),25 C.STEWART(4),4 J.LILES(9)
2010,20090,6,3,1128,EV-EN,SJ,39 L.COUTURE(2),3 D.MURRAY(2),22 D.BOYLE(4)
2010,20091,1,1,169,EV,MIN,21 K.BRODZIAK(1),16 B.STAUBITZ(1),8 B.BURNS(2)
2010,20091,2,1,334,EV,MIN,21 K.BRODZIAK(2),48 G.LATENDRESSE(2),25 C.BARKER(3)
2010,20091,3,1,762,PP,EDM,83 A.HEMSKY(3),26 K.FOSTER(1),6 R.WHITNEY(4)
2010,20091,4,1,835,PP,MIN,48 G.LATENDRESSE(3),24 M.HAVLAT(6),7 M.CULLEN(6)
2010,20091,5,3,489,PP,EDM,10 S.HORCOFF(3),14 J.EBERLE(2),6 R.WHITNEY(5)
2010,20091,6,3,1156,EV-EN,MIN,8 B.BURNS(3),9 M.KOIVU(5),
2010,20092,1,1,270,EV,PHX,22 L.STEMPNIAK(1),55 E.JOVANOVSKI(3),33 A.AUCOIN(3)
2010,20092,2,1,444,EV,PHX,22 L.STEMPNIAK(2),14 T.PYATT(1),20 E.BELANGER(2)
2010,20092,3,2,349,SH,PHX,26 A.EBBETT(1),53 D.MORRIS(1),55 E.JOVANOVSKI(4)
2010,20092,4,2,500,EV,LA,17 W.SIMMONDS(1),10 B.SCHENN(1),
2010,20092,5,3,1039,EV,LA,17 W.SIMMONDS(2),15 B.RICHARDSON(1),
2010,20092,6,3,1165,EV-EN,PHX,22 L.STEMPNIAK(3),20 E.BELANGER(3),55 E.JOVANOVSKI(5)
2010,20093,1,1,493,EV,CGY,10 N.HAGMAN(3),17 R.BOURQUE(1),13 O.JOKINEN(2)
2010,20093,2,1,890,EV,CGY,3 I.WHITE(1),18 M.STAJAN(4),12 J.IGINLA(2)
2010,20093,3,1,987,EV,CBJ,15 D.DORSETT(2),97 R.KLESLA(2),3 M.METHOT(2)
2010,20093,4,1,1171,EV,CGY,17 R.BOURQUE(2),13 O.JOKINEN(3),4 J.BOUWMEESTER(1)
2010,20093,5,2,308,SH,CGY,17 R.BOURQUE(3),11 M.BACKLUND(1),28 R.REGEHR(2)
2010,20093,6,3,607,EV,CBJ,35 J.HEJDA(1),71 C.CLARK(3),24 D.MACKENZIE(1)
2010,20093,7,3,703,EV,CGY,40 A.TANGUAY(3),12 J.IGINLA(3),28 R.REGEHR(3)
