GameNumber,EventNumber,TeamCode,PlayerNumber,PlayerLName,ShotType,Zone,Length,Season
20354,154,NSH,16,OREILLY,Wrist,O,14,2010
20354,287,NSH,22,TOOTOO,Wrist,N,89,2010
20355,23,CHI,82,KOPECKY,Wrap-around,O,38,2010
20355,67,STL,21,BERGLUND,Wrist,O,8,2010
20355,79,CHI,10,SHARP,Backhand,O,8,2010
20355,105,CHI,22,BROUWER,Snap,O,14,2010
20355,131,CHI,19,TOEWS,Wrist,O,5,2010
20355,142,CHI,88,KANE,Wrist,O,12,2010
20355,169,STL,4,BREWER,Wrist,O,47,2010
20355,192,STL,27,PIETRANGELO,Slap,O,56,2010
20355,209,STL,22,BOYES,Wrist,O,11,2010
20355,254,CHI,88,KANE,Backhand,O,12,2010
20355,268,CHI,19,TOEWS,Wrist,O,12,2010
20355,281,STL,42,BACKES,Tip-In,O,17,2010
20356,59,ATL,47,PEVERLEY,Wrist,O,40,2010
20356,215,COL,9,DUCHENE,Wrist,O,14,2010
20356,253,COL,54,JONES,Tip-In,O,11,2010
20356,271,ATL,33,BYFUGLIEN,Slap,O,50,2010
20356,302,ATL,22,STEWART,Wrap-around,O,13,2010
20357,30,DET,11,CLEARY,Deflected,O,8,2010
20357,53,DET,13,DATSYUK,Wrist,O,15,2010
20357,62,SJ,15,HEATLEY,Wrist,O,25,2010
20357,128,DET,40,ZETTERBERG,Slap,O,24,2010
20357,141,SJ,78,FERRIERO,Backhand,O,8,2010
20357,204,DET,17,EAVES,Tip-In,O,18,2010
20357,238,DET,40,ZETTERBERG,Snap,O,20,2010
20357,278,SJ,29,CLOWE,Wrist,O,7,2010
20358,67,MTL,11,GOMEZ,Wrist,O,16,2010
20358,90,EDM,26,FOSTER,Slap,O,37,2010
20358,129,MTL,52,DARCHE,Wrist,O,10,2010
20358,139,MTL,44,HAMRLIK,Wrist,O,20,2010
20358,236,EDM,83,HEMSKY,Wrist,O,10,2010
20358,256,EDM,89,GAGNER,Wrist,O,18,2010
20358,292,EDM,27,PENNER,Backhand,O,20,2010
20359,42,BOS,37,BERGERON,Wrist,O,33,2010
20359,88,BOS,19,SEGUIN,Wrist,O,12,2010
20359,322,BOS,17,LUCIC,Wrist,O,31,2010
20360,72,NSH,33,WILSON,Wrist,O,10,2010
20360,123,CBJ,50,VERMETTE,Wrist,O,10,2010
20360,155,NSH,74,KOSTITSYN,Deflected,O,9,2010
20360,182,CBJ,10,RUSSELL,Slap,O,23,2010
20360,217,CBJ,50,VERMETTE,Wrist,O,13,2010
20360,229,NSH,8,KLEIN,Slap,O,57,2010
20360,284,NSH,26,SULLIVAN,Tip-In,O,3,2010
20361,44,WSH,21,LAICH,Wrist,O,8,2010
20361,155,WSH,15,GORDON,Wrist,O,7,2010
20361,195,STL,20,STEEN,Wrist,O,47,2010
20361,227,WSH,19,BACKSTROM,Slap,O,34,2010
20361,298,WSH,19,BACKSTROM,Tip-In,O,12,2010
20362,102,PHX,55,JOVANOVSKI,Tip-In,O,11,2010
20362,127,PHX,8,UPSHALL,Slap,O,37,2010
20362,240,MIN,7,CULLEN,Wrist,O,13,2010
20362,267,PHX,8,UPSHALL,Snap,O,45,2010
20362,272,MIN,9,KOIVU,Snap,O,24,2010
20362,276,PHX,28,KORPIKOSKI,Wrist,N,106,2010
20363,8,VAN,21,RAYMOND,Wrist,O,18,2010
20363,34,VAN,10,TAMBELLINI,Wrist,O,22,2010
20363,47,CGY,15,JACKMAN,Deflected,O,13,2010
20363,109,VAN,22,SEDIN,Wrist,O,35,2010
20363,123,CGY,40,TANGUAY,Wrist,O,8,2010
20363,192,VAN,21,RAYMOND,Backhand,O,7,2010
20363,213,VAN,14,BURROWS,Wrist,O,17,2010
20363,258,VAN,21,RAYMOND,Wrist,O,24,2010
20363,273,VAN,2,HAMHUIS,Snap,O,26,2010
20364,59,ANA,16,PARROS,Wrist,O,17,2010
20364,111,ANA,15,GETZLAF,Tip-In,O,8,2010
20364,113,ANA,16,PARROS,Wrist,O,21,2010
20364,127,FLA,13,SANTORELLI,Backhand,O,11,2010
20364,187,FLA,26,BERNIER,Deflected,O,12,2010
20364,190,ANA,10,PERRY,Slap,O,23,2010
20364,251,FLA,26,BERNIER,Wrist,O,15,2010
20364,255,ANA,9,RYAN,Backhand,O,13,2010
20365,53,BOS,46,KREJCI,Wrist,O,31,2010
20365,95,BOS,44,SEIDENBERG,Wrist,N,76,2010
20365,128,BOS,17,LUCIC,Wrist,O,13,2010
20365,165,TB,77,HEDMAN,Wrist,O,9,2010
20365,175,BOS,22,THORNTON,Wrist,O,5,2010
20365,198,BOS,46,KREJCI,Wrist,D,166,2010
20365,204,BOS,73,RYDER,Slap,O,49,2010
20365,229,BOS,28,RECCHI,Wrist,O,25,2010
20365,256,BOS,26,WHEELER,Wrist,O,25,2010
20366,17,EDM,14,EBERLE,Wrist,O,30,2010
20366,115,EDM,4,HALL,Backhand,O,34,2010
20366,184,EDM,89,GAGNER,Snap,O,11,2010
20366,258,EDM,4,HALL,Snap,O,18,2010
20366,263,EDM,28,JONES,Backhand,O,13,2010
20367,4,MTL,21,GIONTA,Wrist,O,12,2010
20367,12,MTL,81,ELLER,Wrap-around,O,7,2010
20367,111,MTL,94,PYATT,Wrist,O,13,2010
20367,143,MTL,11,GOMEZ,Snap,O,6,2010
20367,148,MTL,57,POULIOT,Snap,O,38,2010
20367,210,NJ,25,ARNOTT,Tip-In,O,8,2010
20368,52,NYR,26,CHRISTENSEN,Snap,O,15,2010
20368,103,NYR,24,CALLAHAN,Tip-In,O,12,2010
20368,116,NYI,28,KONOPKA,Tip-In,O,7,2010
20368,183,NYI,26,MOULSON,Wrist,O,13,2010
20368,209,NYI,44,SCHREMP,Slap,O,53,2010
20368,215,NYR,8,PRUST,Wrist,O,11,2010
20368,236,NYR,10,GABORIK,Wrist,O,10,2010
20368,278,NYR,10,GABORIK,Wrist,O,14,2010
20368,317,NYI,40,GRABNER,Tip-In,O,13,2010
20368,324,NYI,57,COMEAU,Wrist,O,8,2010
20368,326,NYR,10,GABORIK,Snap,O,14,2010
20369,41,ATL,10,LITTLE,Wrist,O,10,2010
20369,44,PIT,87,CROSBY,Wrist,O,14,2010
20369,120,PIT,87,CROSBY,Backhand,O,14,2010
20369,142,PIT,87,CROSBY,Tip-In,O,12,2010
20369,184,ATL,80,ANTROPOV,Snap,O,16,2010
20370,70,SJ,12,MARLEAU,Wrist,O,24,2010
20370,145,SJ,61,BRAUN,Tip-In,O,55,2010
20370,202,SJ,39,COUTURE,Wrist,O,11,2010
20370,238,SJ,39,COUTURE,Backhand,O,7,2010
20371,218,DAL,63,RIBEIRO,Wrist,O,11,2010
20371,304,WSH,22,KNUBLE,Snap,O,16,2010
20371,306,DAL,24,SEGAL,Wrist,O,40,2010
20372,53,LA,28,STOLL,Wrist,O,24,2010
20372,70,FLA,32,REPIK,Tip-In,O,6,2010
20372,178,FLA,10,BOOTH,Wrist,O,34,2010
20372,211,LA,5,HARROLD,Snap,O,31,2010
20372,301,LA,11,KOPITAR,Wrist,O,15,2010
20373,108,NYR,18,STAAL,Slap,O,49,2010
20373,274,NYR,22,BOYLE,Backhand,O,14,2010
20374,264,CAR,53,SKINNER,Backhand,O,7,2010
20374,306,COL,23,HEJDUK,Wrist,O,20,2010
20374,349,CAR,16,SUTTER,Wrist,O,15,2010
20375,36,BUF,55,HECHT,Wrist,O,8,2010
20375,85,BUF,29,POMINVILLE,Wrist,O,10,2010
20375,163,BUF,21,STAFFORD,Slap,O,26,2010
20375,270,BUF,63,ENNIS,Wrist,O,16,2010
20375,284,BUF,26,VANEK,Wrist,O,9,2010
20376,128,MIN,96,BOUCHARD,Backhand,O,11,2010
20376,158,CGY,5,GIORDANO,Wrist,O,6,2010
20376,181,CGY,40,TANGUAY,Wrist,O,17,2010
20376,206,MIN,24,HAVLAT,Backhand,O,7,2010
20376,255,CGY,40,TANGUAY,Snap,O,23,2010
20376,258,MIN,19,OSULLIVAN,Snap,O,20,2010
20376,259,CGY,17,BOURQUE,Wrist,O,27,2010
20377,161,VAN,15,GLASS,Backhand,O,7,2010
20377,226,VAN,5,EHRHOFF,Wrist,O,54,2010
20377,271,VAN,33,SEDIN,Wrist,O,8,2010
20378,8,DET,93,FRANZEN,Wrist,O,34,2010
20378,160,DET,96,HOLMSTROM,Wrist,O,14,2010
20378,173,DET,11,CLEARY,Deflected,O,10,2010
20378,259,DET,51,FILPPULA,Wrist,O,16,2010
20379,29,NJ,17,KOVALCHUK,Slap,O,57,2010
20379,33,PHI,21,VANRIEMSDYK,Wrist,O,6,2010
20379,82,NJ,19,ZAJAC,Wrist,O,11,2010
20379,116,PHI,28,GIROUX,Wrist,O,6,2010
20379,223,PHI,18,RICHARDS,Deflected,O,63,2010
20379,247,PHI,48,BRIERE,Wrist,O,6,2010
20379,307,NJ,26,ELIAS,Wrist,O,16,2010
20379,314,PHI,17,CARTER,Wrist,N,83,2010
20380,30,MTL,52,DARCHE,Wrist,O,13,2010
20380,69,SJ,78,FERRIERO,Wrist,O,31,2010
20380,184,MTL,14,PLEKANEC,Wrist,O,24,2010
20380,239,MTL,13,CAMMALLERI,Wrist,O,13,2010
20381,29,BOS,18,HORTON,Snap,O,33,2010
20381,85,TOR,36,GUNNARSSON,Wrist,O,15,2010
20381,269,BOS,11,CAMPBELL,Snap,O,42,2010
20381,341,TOR,32,VERSTEEG,Wrist,O,8,2010
20381,368,TOR,43,KADRI,Snap,O,7,2010
20381,370,BOS,19,SEGUIN,Snap,O,2,2010
20381,373,TOR,81,KESSEL,Wrist,O,6,2010
20382,322,BUF,26,VANEK,Slap,O,22,2010
20383,136,ATL,47,PEVERLEY,Tip-In,O,11,2010
20383,144,ATL,8,BURMISTROV,Wrist,O,15,2010
20383,181,WSH,8,OVECHKIN,Slap,O,27,2010
20383,205,ATL,16,LADD,Wrist,O,10,2010
20384,38,PIT,7,MARTIN,Wrist,O,43,2010
20384,44,PIT,17,RUPP,Wrist,O,31,2010
20384,61,PIT,7,MARTIN,Wrist,O,21,2010
20384,73,PIT,87,CROSBY,Tip-In,O,11,2010
20384,97,PIT,48,KENNEDY,Tip-In,O,13,2010
20384,108,CBJ,26,PAHLSSON,Deflected,O,40,2010
20384,134,PIT,87,CROSBY,Wrist,O,27,2010
20384,177,PIT,5,ENGELLAND,Slap,O,68,2010
20384,186,CBJ,71,CLARK,Wrist,O,34,2010
20385,38,TB,44,THOMPSON,Wrist,O,17,2010
20385,80,COL,11,DUPUIS,Wrist,O,38,2010
20385,106,TB,26,STLOUIS,Backhand,O,19,2010
20385,114,TB,21,RITOLA,Wrist,O,28,2010
20385,131,COL,9,DUCHENE,Wrist,O,14,2010
20385,153,TB,12,GAGNE,Wrist,O,29,2010
20385,203,COL,26,STASTNY,Wrist,O,17,2010
20385,237,TB,6,MALONE,Wrist,O,15,2010
20385,259,TB,10,BERGENHEIM,Tip-In,O,19,2010
20385,265,COL,18,YIP,Slap,O,55,2010
20385,270,COL,23,HEJDUK,Tip-In,O,18,2010
20386,10,NSH,27,HORNQVIST,Wrist,O,12,2010
20386,12,CAR,77,CORVO,Wrist,O,27,2010
20386,48,NSH,6,WEBER,Snap,O,11,2010
20386,80,NSH,9,GOC,Wrist,O,10,2010
20386,167,CAR,19,TLUSTY,Wrist,O,10,2010
20386,273,NSH,16,OREILLY,Wrist,O,19,2010
20386,322,NSH,26,SULLIVAN,Wrist,O,44,2010
20387,15,DAL,37,SKRASTINS,Wrist,O,55,2010
20387,202,DAL,29,OTT,Wrist,O,26,2010
20387,238,MIN,20,MIETTINEN,Wrist,O,9,2010
20387,260,MIN,12,KOBASEW,Snap,O,6,2010
20387,281,DAL,16,BURISH,Backhand,O,12,2010
20387,344,MIN,24,HAVLAT,Wrist,O,19,2010
20387,378,DAL,3,ROBIDAS,Snap,O,42,2010
20388,152,FLA,67,FROLIK,Wrist,O,19,2010
20388,181,PHX,11,HANZAL,Wrist,O,11,2010
20388,331,FLA,13,SANTORELLI,Wrist,O,12,2010
20388,332,PHX,17,VRBATA,Backhand,O,11,2010
20388,334,PHX,8,UPSHALL,Wrist,O,13,2010
20388,335,FLA,9,WEISS,Wrist,O,10,2010
20388,339,FLA,67,FROLIK,Backhand,O,13,2010
20389,222,EDM,28,JONES,Tip-In,O,9,2010
20389,267,STL,4,BREWER,Slap,O,42,2010
20389,294,EDM,4,HALL,Snap,O,17,2010
20390,83,DET,52,ERICSSON,Slap,O,24,2010
20390,108,LA,14,WILLIAMS,Tip-In,O,23,2010
20390,115,DET,44,BERTUZZI,Wrist,O,20,2010
20390,139,LA,53,MARTINEZ,Slap,O,66,2010
20390,333,LA,11,KOPITAR,Wrist,O,33,2010
20391,69,PHI,25,CARLE,Tip-In,O,8,2010
20391,247,NYI,16,SIM,Snap,O,27,2010
20391,250,NYI,51,NIELSEN,Wrist,O,7,2010
20391,273,PHI,15,NODL,Backhand,O,7,2010
20391,284,PHI,48,BRIERE,Wrist,O,17,2010
20392,119,OTT,22,KELLY,Wrist,O,15,2010
20392,151,NYR,8,PRUST,Wrist,O,20,2010
20392,275,OTT,22,KELLY,Wrist,O,12,2010
20392,290,OTT,22,KELLY,Wrist,O,60,2010
20393,27,CHI,29,BICKELL,Wrist,O,27,2010
20393,62,CHI,36,BOLLAND,Wrist,O,10,2010
20393,75,CGY,12,IGINLA,Wrist,O,30,2010
20393,94,CGY,33,BABCHUK,Slap,O,47,2010
20393,101,CHI,19,TOEWS,Wrist,O,16,2010
20393,351,CHI,36,BOLLAND,Wrist,N,106,2010
20394,76,PHX,14,PYATT,Deflected,O,18,2010
20394,219,PHX,19,DOAN,Wrist,O,16,2010
20394,304,PHX,22,STEMPNIAK,Wrist,N,77,2010
20395,23,STL,20,STEEN,Wrist,O,22,2010
20395,62,VAN,36,HANSEN,Backhand,O,8,2010
20395,108,STL,36,DAGOSTINI,Slap,O,54,2010
20395,132,VAN,3,BIEKSA,Wrist,O,37,2010
20395,241,STL,20,STEEN,Backhand,O,9,2010
20396,75,NJ,12,ROLSTON,Wrist,O,21,2010
20396,84,PIT,14,KUNITZ,Slap,O,33,2010
20396,161,PIT,87,CROSBY,Snap,O,16,2010
20397,16,WSH,85,PERREAULT,Tip-In,O,9,2010
20397,55,TOR,16,MACARTHUR,Wrist,O,38,2010
20397,73,WSH,22,KNUBLE,Wrist,O,11,2010
20397,129,WSH,85,PERREAULT,Wrist,O,31,2010
20397,157,WSH,8,OVECHKIN,Snap,O,41,2010
20397,206,TOR,84,GRABOVSKI,Slap,O,38,2010
20397,258,TOR,37,BRENT,Tip-In,O,21,2010
20397,262,TOR,16,MACARTHUR,Wrist,O,9,2010
20397,300,TOR,84,GRABOVSKI,Backhand,O,10,2010
20398,42,NSH,33,WILSON,Wrist,O,43,2010
20398,48,NSH,26,SULLIVAN,Tip-In,O,7,2010
20398,153,ATL,23,SLATER,Slap,O,57,2010
20398,220,ATL,16,LADD,Backhand,O,9,2010
20398,278,ATL,4,BOGOSIAN,Snap,O,20,2010
20399,46,DET,96,HOLMSTROM,Slap,O,52,2010
20399,95,SJ,19,THORNTON,Wrist,O,22,2010
20399,107,DET,93,FRANZEN,Snap,O,33,2010
20399,138,SJ,7,WALLIN,Tip-In,O,57,2010
20399,140,SJ,39,COUTURE,Wrist,O,27,2010
20399,207,SJ,15,HEATLEY,Wrist,O,27,2010
20399,267,SJ,39,COUTURE,Tip-In,O,40,2010
20400,29,CBJ,10,RUSSELL,Backhand,O,15,2010
20400,173,DAL,91,RICHARDS,Wrist,O,21,2010
20400,224,DAL,29,OTT,Snap,O,21,2010
20400,271,CBJ,61,NASH,Wrist,O,22,2010
20400,300,CBJ,61,NASH,Snap,O,9,2010
20400,304,DAL,91,RICHARDS,Tip-In,O,8,2010
20400,305,CBJ,25,WILSON,Wrist,O,17,2010
20401,74,BOS,17,LUCIC,Wrap-around,O,6,2010
20401,171,BUF,72,ADAM,Snap,O,11,2010
20401,219,BUF,26,VANEK,Snap,O,8,2010
20401,272,BOS,18,HORTON,Wrist,O,20,2010
20401,324,BOS,28,RECCHI,Tip-In,O,11,2010
20402,66,MTL,13,CAMMALLERI,Wrist,O,12,2010
20402,109,OTT,71,FOLIGNO,Wrist,O,32,2010
20402,229,MTL,15,HALPERN,Wrist,O,17,2010
20402,272,MTL,21,GIONTA,Wrist,O,24,2010
20402,305,MTL,44,HAMRLIK,Tip-In,O,8,2010
20403,18,FLA,37,THOMAS,Tip-In,O,8,2010
20403,111,COL,4,LILES,Snap,O,18,2010
20403,166,COL,37,OREILLY,Wrist,O,12,2010
20403,175,FLA,9,WEISS,Wrist,O,13,2010
20403,190,COL,9,DUCHENE,Wrist,O,25,2010
20403,197,FLA,10,BOOTH,Wrist,O,25,2010
20403,262,FLA,9,WEISS,Wrist,O,22,2010
20404,29,CGY,6,SARICH,Slap,O,56,2010
20404,61,CGY,16,KOSTOPOULOS,Wrist,O,5,2010
20404,111,CGY,17,BOURQUE,Snap,O,23,2010
20404,126,TB,24,HARJU,Wrist,O,37,2010
20404,183,TB,6,MALONE,Wrist,O,8,2010
20404,213,CGY,12,IGINLA,Slap,O,33,2010
20405,142,ANA,11,KOIVU,Wrist,O,28,2010
20405,242,ANA,8,SELANNE,Backhand,O,15,2010
20405,260,EDM,28,JONES,Snap,O,25,2010
20405,281,EDM,27,PENNER,Wrist,O,8,2010
20405,337,ANA,19,LUPUL,Wrist,O,11,2010
20405,340,EDM,4,HALL,Snap,O,16,2010
20405,355,ANA,4,FOWLER,Snap,O,18,2010
20406,107,SJ,29,CLOWE,Deflected,O,18,2010
20406,140,PHI,28,GIROUX,Wrist,O,7,2010
20406,164,PHI,22,LEINO,Wrist,O,21,2010
20406,170,PHI,93,ZHERDEV,Wrist,O,8,2010
20406,254,PHI,19,HARTNELL,Deflected,O,6,2010
20406,261,SJ,60,DEMERS,Wrist,O,41,2010
20406,279,SJ,39,COUTURE,Wrist,O,7,2010
20406,286,SJ,8,PAVELSKI,Snap,O,18,2010
20406,352,SJ,39,COUTURE,Backhand,O,8,2010
20406,354,SJ,29,CLOWE,Backhand,O,8,2010
20407,49,PIT,87,CROSBY,Backhand,O,7,2010
20407,176,PIT,9,DUPUIS,Wrist,O,14,2010
20407,183,PIT,10,LETESTU,Wrist,O,15,2010
20407,189,PIT,87,CROSBY,Snap,O,23,2010
20407,244,TOR,42,BOZAK,Backhand,O,11,2010
20407,257,TOR,84,GRABOVSKI,Snap,O,44,2010
20407,309,PIT,10,LETESTU,Wrist,O,17,2010
