,GD,GameNumber,LossTeam,Season,WinTeam,PlayerNumber,PlayerPosition,TeamCode,GF,GA,Rank,RosterCount,Position,PositionCount,FCount,DCount
1839875,-1,20030,BUF,2010,CHI,3.0,D,BUF,3,4,1,18.0,D,6.0,12.0,6.0
1839876,-1,20030,BUF,2010,CHI,4.0,D,BUF,3,4,2,18.0,D,6.0,12.0,6.0
1839886,-1,20030,BUF,2010,CHI,29.0,R,BUF,3,4,1,18.0,F,12.0,12.0,6.0
1839890,-1,20030,BUF,2010,CHI,19.0,C,BUF,3,4,2,18.0,F,12.0,12.0,6.0
1839892,-1,20030,BUF,2010,CHI,26.0,L,BUF,3,4,1,18.0,F,12.0,12.0,6.0
1839893,-1,20030,BUF,2010,CHI,27.0,D,BUF,3,4,2,18.0,D,6.0,12.0,6.0
1839894,-1,20030,BUF,2010,CHI,57.0,D,BUF,3,4,1,18.0,D,6.0,12.0,6.0
1839896,-1,20030,BUF,2010,CHI,20.0,C,BUF,3,4,2,18.0,F,12.0,12.0,6.0
1839897,-1,20030,BUF,2010,CHI,63.0,C,BUF,3,4,2,18.0,F,12.0,12.0,6.0
1839898,-1,20030,BUF,2010,CHI,25.0,R,BUF,3,4,2,18.0,F,12.0,12.0,6.0
1839902,-1,20030,BUF,2010,CHI,8.0,C,BUF,3,4,2,18.0,F,12.0,12.0,6.0
1839903,-1,20030,BUF,2010,CHI,28.0,C,BUF,3,4,2,18.0,F,12.0,12.0,6.0
1839904,-1,20030,BUF,2010,CHI,36.0,R,BUF,3,4,2,18.0,F,12.0,12.0,6.0
1839905,-1,20030,BUF,2010,CHI,44.0,D,BUF,3,4,2,18.0,D,6.0,12.0,6.0
1839906,-1,20030,BUF,2010,CHI,52.0,D,BUF,3,4,2,18.0,D,6.0,12.0,6.0
1841232,2,20031,COL,2010,PHI,17.0,C,PHI,4,2,1,18.0,F,12.0,12.0,6.0
1841233,2,20031,COL,2010,PHI,18.0,C,PHI,4,2,1,18.0,F,12.0,12.0,6.0
1841234,2,20031,COL,2010,PHI,13.0,L,PHI,4,2,2,18.0,F,12.0,12.0,6.0
1841235,2,20031,COL,2010,PHI,5.0,D,PHI,4,2,2,18.0,D,6.0,12.0,6.0
1841236,2,20031,COL,2010,PHI,44.0,D,PHI,4,2,1,18.0,D,6.0,12.0,6.0
1841259,2,20031,COL,2010,PHI,20.0,D,PHI,4,2,1,18.0,D,6.0,12.0,6.0
1841260,2,20031,COL,2010,PHI,25.0,D,PHI,4,2,1,18.0,D,6.0,12.0,6.0
1841268,2,20031,COL,2010,PHI,48.0,C,PHI,4,2,1,18.0,F,12.0,12.0,6.0
1841269,2,20031,COL,2010,PHI,19.0,L,PHI,4,2,2,18.0,F,12.0,12.0,6.0
1841270,2,20031,COL,2010,PHI,22.0,L,PHI,4,2,1,18.0,F,12.0,12.0,6.0
1841292,2,20031,COL,2010,PHI,28.0,R,PHI,4,2,1,18.0,F,12.0,12.0,6.0
1841293,2,20031,COL,2010,PHI,93.0,R,PHI,4,2,2,18.0,F,12.0,12.0,6.0
1841294,2,20031,COL,2010,PHI,21.0,L,PHI,4,2,2,18.0,F,12.0,12.0,6.0
1841295,2,20031,COL,2010,PHI,6.0,D,PHI,4,2,2,18.0,D,6.0,12.0,6.0
1841296,2,20031,COL,2010,PHI,41.0,D,PHI,4,2,2,18.0,D,6.0,12.0,6.0
1841304,2,20031,COL,2010,PHI,11.0,C,PHI,4,2,2,18.0,F,12.0,12.0,6.0
1841305,2,20031,COL,2010,PHI,36.0,C,PHI,4,2,2,18.0,F,12.0,12.0,6.0
1841306,2,20031,COL,2010,PHI,45.0,L,PHI,4,2,2,18.0,F,12.0,12.0,6.0
1842581,1,20032,OTT,2010,WSH,19.0,C,WSH,3,2,1,18.0,F,12.0,12.0,6.0
1842582,1,20032,OTT,2010,WSH,22.0,R,WSH,3,2,1,18.0,F,12.0,12.0,6.0
1842583,1,20032,OTT,2010,WSH,8.0,L,WSH,3,2,1,18.0,F,12.0,12.0,6.0
1842584,1,20032,OTT,2010,WSH,52.0,D,WSH,3,2,1,18.0,D,6.0,12.0,6.0
1842585,1,20032,OTT,2010,WSH,55.0,D,WSH,3,2,2,18.0,D,6.0,12.0,6.0
1842602,1,20032,OTT,2010,WSH,4.0,D,WSH,3,2,2,18.0,D,6.0,12.0,6.0
1842607,1,20032,OTT,2010,WSH,14.0,L,WSH,3,2,2,18.0,F,12.0,12.0,6.0
1842617,1,20032,OTT,2010,WSH,28.0,R,WSH,3,2,1,18.0,F,12.0,12.0,6.0
1842619,1,20032,OTT,2010,WSH,21.0,L,WSH,3,2,1,18.0,F,12.0,12.0,6.0
1842621,1,20032,OTT,2010,WSH,89.0,D,WSH,3,2,2,18.0,D,6.0,12.0,6.0
1842626,1,20032,OTT,2010,WSH,27.0,D,WSH,3,2,1,18.0,D,6.0,12.0,6.0
1842653,1,20032,OTT,2010,WSH,90.0,C,WSH,3,2,2,18.0,F,12.0,12.0,6.0
1842672,1,20032,OTT,2010,WSH,16.0,R,WSH,3,2,2,18.0,F,12.0,12.0,6.0
1842673,1,20032,OTT,2010,WSH,25.0,L,WSH,3,2,2,18.0,F,12.0,12.0,6.0
1842675,1,20032,OTT,2010,WSH,74.0,D,WSH,3,2,1,18.0,D,6.0,12.0,6.0
1842695,1,20032,OTT,2010,WSH,15.0,C,WSH,3,2,2,18.0,F,12.0,12.0,6.0
1842696,1,20032,OTT,2010,WSH,26.0,C,WSH,3,2,2,18.0,F,12.0,12.0,6.0
1842697,1,20032,OTT,2010,WSH,10.0,R,WSH,3,2,2,18.0,F,12.0,12.0,6.0
1843894,1,20033,FLA,2010,VAN,33.0,C,VAN,2,1,1,18.0,F,12.0,12.0,6.0
1843895,1,20033,FLA,2010,VAN,26.0,R,VAN,2,1,1,18.0,F,12.0,12.0,6.0
1843896,1,20033,FLA,2010,VAN,22.0,L,VAN,2,1,1,18.0,F,12.0,12.0,6.0
1843897,1,20033,FLA,2010,VAN,5.0,D,VAN,2,1,1,18.0,D,6.0,12.0,6.0
1843898,1,20033,FLA,2010,VAN,23.0,D,VAN,2,1,1,18.0,D,6.0,12.0,6.0
1843900,1,20033,FLA,2010,VAN,17.0,C,VAN,2,1,1,18.0,F,12.0,12.0,6.0
1843901,1,20033,FLA,2010,VAN,36.0,R,VAN,2,1,2,18.0,F,12.0,12.0,6.0
1843902,1,20033,FLA,2010,VAN,21.0,L,VAN,2,1,2,18.0,F,12.0,12.0,6.0
1843903,1,20033,FLA,2010,VAN,2.0,D,VAN,2,1,1,18.0,D,6.0,12.0,6.0
1843904,1,20033,FLA,2010,VAN,3.0,D,VAN,2,1,2,18.0,D,6.0,12.0,6.0
1843912,1,20033,FLA,2010,VAN,27.0,C,VAN,2,1,2,18.0,F,12.0,12.0,6.0
1843913,1,20033,FLA,2010,VAN,13.0,L,VAN,2,1,2,18.0,F,12.0,12.0,6.0
1843914,1,20033,FLA,2010,VAN,18.0,L,VAN,2,1,2,18.0,F,12.0,12.0,6.0
1843915,1,20033,FLA,2010,VAN,4.0,D,VAN,2,1,2,18.0,D,6.0,12.0,6.0
1843916,1,20033,FLA,2010,VAN,41.0,D,VAN,2,1,2,18.0,D,6.0,12.0,6.0
1843930,1,20033,FLA,2010,VAN,34.0,R,VAN,2,1,2,18.0,F,12.0,12.0,6.0
1843931,1,20033,FLA,2010,VAN,10.0,L,VAN,2,1,2,18.0,F,12.0,12.0,6.0
1843938,1,20033,FLA,2010,VAN,15.0,L,VAN,2,1,2,18.0,F,12.0,12.0,6.0
1845412,-1,20034,DET,2010,COL,13.0,C,DET,4,5,1,18.0,F,12.0,12.0,6.0
1845413,-1,20034,DET,2010,COL,40.0,L,DET,4,5,1,18.0,F,12.0,12.0,6.0
1845414,-1,20034,DET,2010,COL,96.0,L,DET,4,5,2,18.0,F,12.0,12.0,6.0
1845415,-1,20034,DET,2010,COL,5.0,D,DET,4,5,1,18.0,D,6.0,12.0,6.0
1845416,-1,20034,DET,2010,COL,23.0,D,DET,4,5,2,18.0,D,6.0,12.0,6.0
1845433,-1,20034,DET,2010,COL,4.0,D,DET,4,5,2,18.0,D,6.0,12.0,6.0
1845434,-1,20034,DET,2010,COL,24.0,D,DET,4,5,2,18.0,D,6.0,12.0,6.0
1845442,-1,20034,DET,2010,COL,26.0,C,DET,4,5,2,18.0,F,12.0,12.0,6.0
1845443,-1,20034,DET,2010,COL,90.0,C,DET,4,5,2,18.0,F,12.0,12.0,6.0
1845444,-1,20034,DET,2010,COL,11.0,R,DET,4,5,1,18.0,F,12.0,12.0,6.0
1845457,-1,20034,DET,2010,COL,37.0,D,DET,4,5,2,18.0,D,6.0,12.0,6.0
1845458,-1,20034,DET,2010,COL,55.0,D,DET,4,5,1,18.0,D,6.0,12.0,6.0
1845460,-1,20034,DET,2010,COL,51.0,C,DET,4,5,2,18.0,F,12.0,12.0,6.0
1845461,-1,20034,DET,2010,COL,93.0,C,DET,4,5,1,18.0,F,12.0,12.0,6.0
1845462,-1,20034,DET,2010,COL,44.0,R,DET,4,5,1,18.0,F,12.0,12.0,6.0
1845490,-1,20034,DET,2010,COL,43.0,C,DET,4,5,2,18.0,F,12.0,12.0,6.0
1845491,-1,20034,DET,2010,COL,17.0,R,DET,4,5,2,18.0,F,12.0,12.0,6.0
1845492,-1,20034,DET,2010,COL,20.0,L,DET,4,5,2,18.0,F,12.0,12.0,6.0
1849900,1,20037,NYI,2010,WSH,19.0,C,WSH,2,1,1,18.0,F,12.0,12.0,6.0
1849901,1,20037,NYI,2010,WSH,28.0,R,WSH,2,1,1,18.0,F,12.0,12.0,6.0
1849902,1,20037,NYI,2010,WSH,21.0,L,WSH,2,1,1,18.0,F,12.0,12.0,6.0
1849903,1,20037,NYI,2010,WSH,4.0,D,WSH,2,1,2,18.0,D,6.0,12.0,6.0
1849904,1,20037,NYI,2010,WSH,74.0,D,WSH,2,1,1,18.0,D,6.0,12.0,6.0
1849912,1,20037,NYI,2010,WSH,22.0,R,WSH,2,1,1,18.0,F,12.0,12.0,6.0
1849913,1,20037,NYI,2010,WSH,8.0,L,WSH,2,1,1,18.0,F,12.0,12.0,6.0
1849914,1,20037,NYI,2010,WSH,14.0,L,WSH,2,1,2,18.0,F,12.0,12.0,6.0
1849915,1,20037,NYI,2010,WSH,52.0,D,WSH,2,1,1,18.0,D,6.0,12.0,6.0
1849916,1,20037,NYI,2010,WSH,55.0,D,WSH,2,1,2,18.0,D,6.0,12.0,6.0
1849942,1,20037,NYI,2010,WSH,15.0,C,WSH,2,1,2,18.0,F,12.0,12.0,6.0
1849943,1,20037,NYI,2010,WSH,39.0,C,WSH,2,1,2,18.0,F,12.0,12.0,6.0
1849944,1,20037,NYI,2010,WSH,17.0,L,WSH,2,1,2,18.0,F,12.0,12.0,6.0
1849945,1,20037,NYI,2010,WSH,27.0,D,WSH,2,1,1,18.0,D,6.0,12.0,6.0
1849946,1,20037,NYI,2010,WSH,89.0,D,WSH,2,1,2,18.0,D,6.0,12.0,6.0
1849971,1,20037,NYI,2010,WSH,26.0,C,WSH,2,1,2,18.0,F,12.0,12.0,6.0
1849972,1,20037,NYI,2010,WSH,16.0,R,WSH,2,1,2,18.0,F,12.0,12.0,6.0
1849973,1,20037,NYI,2010,WSH,25.0,L,WSH,2,1,2,18.0,F,12.0,12.0,6.0
1851316,-1,20038,MTL,2010,TB,14.0,C,MTL,3,4,1,18.0,F,12.0,12.0,6.0
1851317,-1,20038,MTL,2010,TB,13.0,L,MTL,3,4,1,18.0,F,12.0,12.0,6.0
1851318,-1,20038,MTL,2010,TB,46.0,L,MTL,3,4,2,18.0,F,12.0,12.0,6.0
1851319,-1,20038,MTL,2010,TB,26.0,D,MTL,3,4,2,18.0,D,6.0,12.0,6.0
1851320,-1,20038,MTL,2010,TB,75.0,D,MTL,3,4,2,18.0,D,6.0,12.0,6.0
1851337,-1,20038,MTL,2010,TB,6.0,D,MTL,3,4,2,18.0,D,6.0,12.0,6.0
1851338,-1,20038,MTL,2010,TB,76.0,D,MTL,3,4,1,18.0,D,6.0,12.0,6.0
1851340,-1,20038,MTL,2010,TB,11.0,C,MTL,3,4,2,18.0,F,12.0,12.0,6.0
1851353,-1,20038,MTL,2010,TB,21.0,R,MTL,3,4,1,18.0,F,12.0,12.0,6.0
1851354,-1,20038,MTL,2010,TB,57.0,L,MTL,3,4,2,18.0,F,12.0,12.0,6.0
1851358,-1,20038,MTL,2010,TB,17.0,C,MTL,3,4,2,18.0,F,12.0,12.0,6.0
1851359,-1,20038,MTL,2010,TB,94.0,C,MTL,3,4,2,18.0,F,12.0,12.0,6.0
1851360,-1,20038,MTL,2010,TB,32.0,L,MTL,3,4,2,18.0,F,12.0,12.0,6.0
1851361,-1,20038,MTL,2010,TB,20.0,D,MTL,3,4,2,18.0,D,6.0,12.0,6.0
1851362,-1,20038,MTL,2010,TB,44.0,D,MTL,3,4,2,18.0,D,6.0,12.0,6.0
1851430,-1,20038,MTL,2010,TB,15.0,C,MTL,3,4,2,18.0,F,12.0,12.0,6.0
1851431,-1,20038,MTL,2010,TB,40.0,C,MTL,3,4,2,18.0,F,12.0,12.0,6.0
1851432,-1,20038,MTL,2010,TB,81.0,C,MTL,3,4,2,18.0,F,12.0,12.0,6.0
1852819,-1,20039,PIT,2010,TOR,87.0,C,PIT,3,4,1,18.0,F,12.0,12.0,6.0
1852820,-1,20039,PIT,2010,TOR,9.0,L,PIT,3,4,1,18.0,F,12.0,12.0,6.0
1852821,-1,20039,PIT,2010,TOR,14.0,L,PIT,3,4,1,18.0,F,12.0,12.0,6.0
1852822,-1,20039,PIT,2010,TOR,7.0,D,PIT,3,4,2,18.0,D,6.0,12.0,6.0
1852823,-1,20039,PIT,2010,TOR,58.0,D,PIT,3,4,1,18.0,D,6.0,12.0,6.0
1852837,-1,20039,PIT,2010,TOR,10.0,C,PIT,3,4,2,18.0,F,12.0,12.0,6.0
1852838,-1,20039,PIT,2010,TOR,26.0,C,PIT,3,4,2,18.0,F,12.0,12.0,6.0
1852839,-1,20039,PIT,2010,TOR,71.0,C,PIT,3,4,1,18.0,F,12.0,12.0,6.0
1852840,-1,20039,PIT,2010,TOR,3.0,D,PIT,3,4,1,18.0,D,6.0,12.0,6.0
1852841,-1,20039,PIT,2010,TOR,6.0,D,PIT,3,4,2,18.0,D,6.0,12.0,6.0
1852855,-1,20039,PIT,2010,TOR,25.0,C,PIT,3,4,2,18.0,F,12.0,12.0,6.0
1852856,-1,20039,PIT,2010,TOR,48.0,C,PIT,3,4,1,18.0,F,12.0,12.0,6.0
1852857,-1,20039,PIT,2010,TOR,24.0,L,PIT,3,4,2,18.0,F,12.0,12.0,6.0
1852858,-1,20039,PIT,2010,TOR,5.0,D,PIT,3,4,2,18.0,D,6.0,12.0,6.0
1852859,-1,20039,PIT,2010,TOR,8.0,D,PIT,3,4,2,18.0,D,6.0,12.0,6.0
1852879,-1,20039,PIT,2010,TOR,17.0,C,PIT,3,4,2,18.0,F,12.0,12.0,6.0
1852880,-1,20039,PIT,2010,TOR,27.0,R,PIT,3,4,2,18.0,F,12.0,12.0,6.0
1852881,-1,20039,PIT,2010,TOR,28.0,R,PIT,3,4,2,18.0,F,12.0,12.0,6.0
1854161,-1,20040,CHI,2010,NSH,10.0,R,CHI,2,3,1,18.0,F,12.0,12.0,6.0
1854162,-1,20040,CHI,2010,NSH,88.0,R,CHI,2,3,1,18.0,F,12.0,12.0,6.0
1854163,-1,20040,CHI,2010,NSH,29.0,L,CHI,2,3,2,18.0,F,12.0,12.0,6.0
1854164,-1,20040,CHI,2010,NSH,2.0,D,CHI,2,3,1,18.0,D,6.0,12.0,6.0
1854165,-1,20040,CHI,2010,NSH,8.0,D,CHI,2,3,2,18.0,D,6.0,12.0,6.0
1854179,-1,20040,CHI,2010,NSH,19.0,C,CHI,2,3,1,18.0,F,12.0,12.0,6.0
1854180,-1,20040,CHI,2010,NSH,81.0,R,CHI,2,3,1,18.0,F,12.0,12.0,6.0
1854181,-1,20040,CHI,2010,NSH,82.0,R,CHI,2,3,2,18.0,F,12.0,12.0,6.0
1854182,-1,20040,CHI,2010,NSH,7.0,D,CHI,2,3,1,18.0,D,6.0,12.0,6.0
1854183,-1,20040,CHI,2010,NSH,32.0,D,CHI,2,3,2,18.0,D,6.0,12.0,6.0
1854197,-1,20040,CHI,2010,NSH,36.0,C,CHI,2,3,2,18.0,F,12.0,12.0,6.0
1854198,-1,20040,CHI,2010,NSH,20.0,R,CHI,2,3,2,18.0,F,12.0,12.0,6.0
1854199,-1,20040,CHI,2010,NSH,25.0,L,CHI,2,3,2,18.0,F,12.0,12.0,6.0
1854200,-1,20040,CHI,2010,NSH,6.0,D,CHI,2,3,2,18.0,D,6.0,12.0,6.0
1854201,-1,20040,CHI,2010,NSH,24.0,D,CHI,2,3,2,18.0,D,6.0,12.0,6.0
1854203,-1,20040,CHI,2010,NSH,28.0,C,CHI,2,3,2,18.0,F,12.0,12.0,6.0
1854204,-1,20040,CHI,2010,NSH,15.0,R,CHI,2,3,2,18.0,F,12.0,12.0,6.0
1854205,-1,20040,CHI,2010,NSH,22.0,R,CHI,2,3,2,18.0,F,12.0,12.0,6.0
1855427,1,20041,VAN,2010,ANA,11.0,C,ANA,4,3,1,18.0,F,12.0,12.0,6.0
1855428,1,20041,VAN,2010,ANA,8.0,R,ANA,4,3,1,18.0,F,12.0,12.0,6.0
1855429,1,20041,VAN,2010,ANA,33.0,L,ANA,4,3,2,18.0,F,12.0,12.0,6.0
1855430,1,20041,VAN,2010,ANA,17.0,D,ANA,4,3,1,18.0,D,6.0,12.0,6.0
1855431,1,20041,VAN,2010,ANA,60.0,D,ANA,4,3,2,18.0,D,6.0,12.0,6.0
1855463,1,20041,VAN,2010,ANA,15.0,C,ANA,4,3,1,18.0,F,12.0,12.0,6.0
1855465,1,20041,VAN,2010,ANA,9.0,R,ANA,4,3,1,18.0,F,12.0,12.0,6.0
1855466,1,20041,VAN,2010,ANA,10.0,R,ANA,4,3,1,18.0,F,12.0,12.0,6.0
1855509,1,20041,VAN,2010,ANA,39.0,L,ANA,4,3,2,18.0,F,12.0,12.0,6.0
1855514,1,20041,VAN,2010,ANA,54.0,D,ANA,4,3,1,18.0,D,6.0,12.0,6.0
1855518,1,20041,VAN,2010,ANA,23.0,D,ANA,4,3,2,18.0,D,6.0,12.0,6.0
1855539,1,20041,VAN,2010,ANA,22.0,C,ANA,4,3,2,18.0,F,12.0,12.0,6.0
1855540,1,20041,VAN,2010,ANA,28.0,C,ANA,4,3,2,18.0,F,12.0,12.0,6.0
1855541,1,20041,VAN,2010,ANA,21.0,D,ANA,4,3,2,18.0,D,6.0,12.0,6.0
1855560,1,20041,VAN,2010,ANA,42.0,R,ANA,4,3,2,18.0,F,12.0,12.0,6.0
1855562,1,20041,VAN,2010,ANA,5.0,D,ANA,4,3,2,18.0,D,6.0,12.0,6.0
1855572,1,20041,VAN,2010,ANA,16.0,R,ANA,4,3,2,18.0,F,12.0,12.0,6.0
1855573,1,20041,VAN,2010,ANA,50.0,R,ANA,4,3,2,18.0,F,12.0,12.0,6.0
1858408,1,20043,CAR,2010,OTT,19.0,C,OTT,3,2,1,18.0,F,12.0,12.0,6.0
1858409,1,20043,CAR,2010,OTT,11.0,R,OTT,3,2,2,18.0,F,12.0,12.0,6.0
1858410,1,20043,CAR,2010,OTT,9.0,L,OTT,3,2,2,18.0,F,12.0,12.0,6.0
1858411,1,20043,CAR,2010,OTT,4.0,D,OTT,3,2,2,18.0,D,6.0,12.0,6.0
1858412,1,20043,CAR,2010,OTT,55.0,D,OTT,3,2,2,18.0,D,6.0,12.0,6.0
1858420,1,20043,CAR,2010,OTT,12.0,C,OTT,3,2,2,18.0,F,12.0,12.0,6.0
1858421,1,20043,CAR,2010,OTT,18.0,C,OTT,3,2,2,18.0,F,12.0,12.0,6.0
1858422,1,20043,CAR,2010,OTT,71.0,L,OTT,3,2,2,18.0,F,12.0,12.0,6.0
1858423,1,20043,CAR,2010,OTT,14.0,D,OTT,3,2,2,18.0,D,6.0,12.0,6.0
1858424,1,20043,CAR,2010,OTT,39.0,D,OTT,3,2,2,18.0,D,6.0,12.0,6.0
1858426,1,20043,CAR,2010,OTT,22.0,C,OTT,3,2,2,18.0,F,12.0,12.0,6.0
1858427,1,20043,CAR,2010,OTT,25.0,R,OTT,3,2,2,18.0,F,12.0,12.0,6.0
1858428,1,20043,CAR,2010,OTT,73.0,L,OTT,3,2,2,18.0,F,12.0,12.0,6.0
1858429,1,20043,CAR,2010,OTT,5.0,D,OTT,3,2,2,18.0,D,6.0,12.0,6.0
1858430,1,20043,CAR,2010,OTT,65.0,D,OTT,3,2,1,18.0,D,6.0,12.0,6.0
1858438,1,20043,CAR,2010,OTT,13.0,C,OTT,3,2,2,18.0,F,12.0,12.0,6.0
1858439,1,20043,CAR,2010,OTT,26.0,R,OTT,3,2,2,18.0,F,12.0,12.0,6.0
1858440,1,20043,CAR,2010,OTT,27.0,R,OTT,3,2,2,18.0,F,12.0,12.0,6.0
1859836,1,20044,STL,2010,NSH,11.0,C,NSH,4,3,1,18.0,F,12.0,12.0,6.0
1859837,1,20044,STL,2010,NSH,29.0,R,NSH,4,3,2,18.0,F,12.0,12.0,6.0
1859838,1,20044,STL,2010,NSH,74.0,L,NSH,4,3,1,18.0,F,12.0,12.0,6.0
1859839,1,20044,STL,2010,NSH,6.0,D,NSH,4,3,1,18.0,D,6.0,12.0,6.0
1859840,1,20044,STL,2010,NSH,20.0,D,NSH,4,3,1,18.0,D,6.0,12.0,6.0
1859866,1,20044,STL,2010,NSH,9.0,C,NSH,4,3,2,18.0,F,12.0,12.0,6.0
1859867,1,20044,STL,2010,NSH,33.0,C,NSH,4,3,2,18.0,F,12.0,12.0,6.0
1859868,1,20044,STL,2010,NSH,71.0,R,NSH,4,3,2,18.0,F,12.0,12.0,6.0
1859869,1,20044,STL,2010,NSH,8.0,D,NSH,4,3,2,18.0,D,6.0,12.0,6.0
1859870,1,20044,STL,2010,NSH,51.0,D,NSH,4,3,2,18.0,D,6.0,12.0,6.0
1859878,1,20044,STL,2010,NSH,16.0,C,NSH,4,3,2,18.0,F,12.0,12.0,6.0
1859879,1,20044,STL,2010,NSH,27.0,R,NSH,4,3,1,18.0,F,12.0,12.0,6.0
1859880,1,20044,STL,2010,NSH,26.0,L,NSH,4,3,2,18.0,F,12.0,12.0,6.0
1859903,1,20044,STL,2010,NSH,3.0,R,NSH,4,3,2,18.0,F,12.0,12.0,6.0
1859904,1,20044,STL,2010,NSH,25.0,R,NSH,4,3,2,18.0,F,12.0,12.0,6.0
1859905,1,20044,STL,2010,NSH,4.0,D,NSH,4,3,2,18.0,D,6.0,12.0,6.0
1859906,1,20044,STL,2010,NSH,55.0,D,NSH,4,3,2,18.0,D,6.0,12.0,6.0
1859963,1,20044,STL,2010,NSH,22.0,R,NSH,4,3,2,18.0,F,12.0,12.0,6.0
1861159,2,20045,EDM,2010,MIN,21.0,C,MIN,4,2,2,18.0,F,12.0,12.0,6.0
1861160,2,20045,EDM,2010,MIN,24.0,R,MIN,4,2,1,18.0,F,12.0,12.0,6.0
1861161,2,20045,EDM,2010,MIN,48.0,L,MIN,4,2,2,18.0,F,12.0,12.0,6.0
1861162,2,20045,EDM,2010,MIN,3.0,D,MIN,4,2,2,18.0,D,6.0,12.0,6.0
1861163,2,20045,EDM,2010,MIN,5.0,D,MIN,4,2,2,18.0,D,6.0,12.0,6.0
1861174,2,20045,EDM,2010,MIN,8.0,D,MIN,4,2,1,18.0,D,6.0,12.0,6.0
1861175,2,20045,EDM,2010,MIN,55.0,D,MIN,4,2,2,18.0,D,6.0,12.0,6.0
1861177,2,20045,EDM,2010,MIN,9.0,C,MIN,4,2,1,18.0,F,12.0,12.0,6.0
1861178,2,20045,EDM,2010,MIN,20.0,R,MIN,4,2,2,18.0,F,12.0,12.0,6.0
1861185,2,20045,EDM,2010,MIN,15.0,L,MIN,4,2,2,18.0,F,12.0,12.0,6.0
1861189,2,20045,EDM,2010,MIN,7.0,C,MIN,4,2,2,18.0,F,12.0,12.0,6.0
1861190,2,20045,EDM,2010,MIN,22.0,R,MIN,4,2,2,18.0,F,12.0,12.0,6.0
1861192,2,20045,EDM,2010,MIN,25.0,D,MIN,4,2,2,18.0,D,6.0,12.0,6.0
1861193,2,20045,EDM,2010,MIN,41.0,D,MIN,4,2,2,18.0,D,6.0,12.0,6.0
1861195,2,20045,EDM,2010,MIN,11.0,C,MIN,4,2,2,18.0,F,12.0,12.0,6.0
1861221,2,20045,EDM,2010,MIN,23.0,L,MIN,4,2,2,18.0,F,12.0,12.0,6.0
1861226,2,20045,EDM,2010,MIN,12.0,R,MIN,4,2,2,18.0,F,12.0,12.0,6.0
1861279,2,20045,EDM,2010,MIN,16.0,R,MIN,4,2,2,18.0,F,12.0,12.0,6.0
1862504,3,20046,DET,2010,DAL,63.0,C,DAL,4,1,1,18.0,F,12.0,12.0,6.0
1862505,3,20046,DET,2010,DAL,16.0,R,DAL,4,1,2,18.0,F,12.0,12.0,6.0
1862506,3,20046,DET,2010,DAL,10.0,L,DAL,4,1,2,18.0,F,12.0,12.0,6.0
1862507,3,20046,DET,2010,DAL,5.0,D,DAL,4,1,2,18.0,D,6.0,12.0,6.0
1862508,3,20046,DET,2010,DAL,37.0,D,DAL,4,1,2,18.0,D,6.0,12.0,6.0
1862535,3,20046,DET,2010,DAL,91.0,C,DAL,4,1,1,18.0,F,12.0,12.0,6.0
1862537,3,20046,DET,2010,DAL,21.0,L,DAL,4,1,1,18.0,F,12.0,12.0,6.0
1862549,3,20046,DET,2010,DAL,17.0,C,DAL,4,1,2,18.0,F,12.0,12.0,6.0
1862550,3,20046,DET,2010,DAL,20.0,C,DAL,4,1,2,18.0,F,12.0,12.0,6.0
1862551,3,20046,DET,2010,DAL,29.0,C,DAL,4,1,2,18.0,F,12.0,12.0,6.0
1862552,3,20046,DET,2010,DAL,2.0,D,DAL,4,1,2,18.0,D,6.0,12.0,6.0
1862553,3,20046,DET,2010,DAL,3.0,D,DAL,4,1,1,18.0,D,6.0,12.0,6.0
1862556,3,20046,DET,2010,DAL,18.0,L,DAL,4,1,2,18.0,F,12.0,12.0,6.0
1862558,3,20046,DET,2010,DAL,6.0,D,DAL,4,1,2,18.0,D,6.0,12.0,6.0
1862559,3,20046,DET,2010,DAL,28.0,D,DAL,4,1,2,18.0,D,6.0,12.0,6.0
1862573,3,20046,DET,2010,DAL,23.0,C,DAL,4,1,2,18.0,F,12.0,12.0,6.0
1862574,3,20046,DET,2010,DAL,13.0,R,DAL,4,1,2,18.0,F,12.0,12.0,6.0
1862575,3,20046,DET,2010,DAL,24.0,R,DAL,4,1,2,18.0,F,12.0,12.0,6.0
1863997,-3,20047,CGY,2010,FLA,13.0,C,CGY,0,3,1,18.0,F,12.0,12.0,6.0
1863998,-3,20047,CGY,2010,FLA,12.0,R,CGY,0,3,1,18.0,F,12.0,12.0,6.0
1863999,-3,20047,CGY,2010,FLA,40.0,L,CGY,0,3,1,18.0,F,12.0,12.0,6.0
1864000,-3,20047,CGY,2010,FLA,3.0,D,CGY,0,3,2,18.0,D,6.0,12.0,6.0
1864001,-3,20047,CGY,2010,FLA,28.0,D,CGY,0,3,2,18.0,D,6.0,12.0,6.0
1864009,-3,20047,CGY,2010,FLA,8.0,C,CGY,0,3,2,18.0,F,12.0,12.0,6.0
1864010,-3,20047,CGY,2010,FLA,18.0,C,CGY,0,3,2,18.0,F,12.0,12.0,6.0
1864012,-3,20047,CGY,2010,FLA,4.0,D,CGY,0,3,2,18.0,D,6.0,12.0,6.0
1864013,-3,20047,CGY,2010,FLA,5.0,D,CGY,0,3,1,18.0,D,6.0,12.0,6.0
