,Season,GameNumber,EventNumber,Period,AdvantageType,EventTimeFromZero,EventTimeFromTwenty,EventType,EventDetail,VPlayer1,VPosition1,VPlayer2,VPosition2,VPlayer3,VPosition3,VPlayer4,VPosition4,VPlayer5,VPosition5,VPlayer6,VPosition6,HPlayer1,HPosition1,HPlayer2,HPosition2,HPlayer3,HPosition3,HPlayer4,HPosition4,HPlayer5,HPosition5,HPlayer6,HPosition6,TeamCode,PlayerNumber,PlayerName,ShotType,Zone,Length,ShotResult,ShotTeamCode,ShotPlayerNumber,ShotPlayerName,WinTeamCode,VTeamCode,VNumber,VName,HTeamCode,HNumber,HName,HitterTeamCode,HitterPlayerNumber,HitterPlayerName,HitteeTeamCode,HitteePlayerNumber,HitteePlayerName,PenaltyTeamCode,PenaltyPlayerNumber,PenaltyPlayerName,PenaltyType,DrawnByTeamCode,DrawnByPlayerNumber,DrawnByPlayerName,GameDate,GoalNumber,GoalTime,Assist1Player,Assist2Player
257,2010,20001,263.0,3,EV,473,727.0,BLOCK,"TOR #81 KESSEL BLOCKED BY  MTL #17 BOYD, Slap, Def. Zone",17.0,C,81.0,C,94.0,C,20.0,D,76.0,D,31.0,G,37.0,C,42.0,C,81.0,C,32.0,R,2.0,D,22.0,D,MTL,17.0,BOYD,Slap,D,,,TOR,81.0,KESSEL,,,,,,,,,,,,,,,,,,,,,,,,,
258,2010,20001,264.0,3,EV,477,723.0,PENL,"MTL #76 SUBBAN&nbsp;Tripping(2 min), Def. Zone Drawn By: TOR #42 BOZAK",17.0,C,81.0,C,94.0,C,20.0,D,76.0,D,31.0,G,37.0,C,42.0,C,81.0,C,32.0,R,2.0,D,22.0,D,,,,,D,,,,,,,,,,,,,,,,,,,MTL,76.0,SUBBAN,Tripping,TOR,42.0,BOZAK,,,,,
262,2010,20001,268.0,3,EV,607,593.0,HIT,"MTL #20 O'BYRNE HIT TOR #11 SJOSTROM, Neu. Zone",11.0,C,21.0,R,57.0,L,6.0,D,20.0,D,31.0,G,37.0,C,9.0,R,11.0,L,3.0,D,36.0,D,35.0,G,,,,,N,,,,,,,,,,,,,MTL,20.0,OBYRNE,TOR,11.0,SJOSTROM,,,,,,,,,,,,
263,2010,20001,269.0,3,EV,670,530.0,HIT,"MTL #14 PLEKANEC HIT TOR #16 MACARTHUR, Neu. Zone",14.0,C,81.0,C,46.0,L,26.0,D,75.0,D,31.0,G,84.0,C,16.0,L,41.0,L,2.0,D,15.0,D,35.0,G,,,,,N,,,,,,,,,,,,,MTL,14.0,PLEKANEC,TOR,16.0,MACARTHUR,,,,,,,,,,,,
264,2010,20001,270.0,3,EV,673,527.0,SHOT,"MTL ONGOAL - #46 KOSTITSYN, Wrist, Off. Zone, 49 ft.",14.0,C,81.0,C,46.0,L,26.0,D,75.0,D,31.0,G,84.0,C,16.0,L,41.0,L,2.0,D,15.0,D,35.0,G,MTL,46.0,KOSTITSYN,Wrist,O,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2010,20001,271.0,3,EV,715,485.0,HIT,"MTL #94 PYATT HIT TOR #22 BEAUCHEMIN, Off. Zone",17.0,C,40.0,C,94.0,C,6.0,D,76.0,D,31.0,G,42.0,C,81.0,C,32.0,R,3.0,D,22.0,D,35.0,G,,,,,O,,,,,,,,,,,,,MTL,94.0,PYATT,TOR,22.0,BEAUCHEMIN,,,,,,,,,,,,
266,2010,20001,272.0,3,EV,726,474.0,HIT,"TOR #81 KESSEL HIT MTL #6 SPACEK, Off. Zone",17.0,C,40.0,C,94.0,C,6.0,D,76.0,D,31.0,G,42.0,C,81.0,C,32.0,R,3.0,D,22.0,D,35.0,G,,,,,O,,,,,,,,,,,,,TOR,81.0,KESSEL,MTL,6.0,SPACEK,,,,,,,,,,,,
267,2010,20001,273.0,3,EV,759,441.0,HIT,"TOR #11 SJOSTROM HIT MTL #20 O'BYRNE, Off. Zone",11.0,C,21.0,R,57.0,L,20.0,D,45.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,15.0,D,35.0,G,,,,,O,,,,,,,,,,,,,TOR,11.0,SJOSTROM,MTL,20.0,OBYRNE,,,,,,,,,,,,
268,2010,20001,274.0,3,EV,814,386.0,HIT,"MTL #26 GORGES HIT TOR #84 GRABOVSKI, Def. Zone",14.0,C,81.0,C,46.0,L,26.0,D,75.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,,,,,D,,,,,,,,,,,,,MTL,26.0,GORGES,TOR,84.0,GRABOVSKI,,,,,,,,,,,,
269,2010,20001,275.0,3,EV,820,380.0,SHOT,"TOR ONGOAL - #8 KOMISAREK, Wrist, Off. Zone, 63 ft.",14.0,C,81.0,C,46.0,L,26.0,D,75.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,TOR,8.0,KOMISAREK,Wrist,O,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2010,20001,276.0,3,EV,834,366.0,HIT,"TOR #3 PHANEUF HIT MTL #94 PYATT, Def. Zone",15.0,C,40.0,C,94.0,C,6.0,D,76.0,D,31.0,G,42.0,C,81.0,C,32.0,R,3.0,D,22.0,D,35.0,G,,,,,D,,,,,,,,,,,,,TOR,3.0,PHANEUF,MTL,94.0,PYATT,,,,,,,,,,,,
271,2010,20001,277.0,3,EV,875,325.0,MISS,"TOR #32 VERSTEEG, Tip-In, Wide of Net, Off. Zone, 10 ft.",15.0,C,40.0,C,57.0,L,45.0,D,76.0,D,31.0,G,37.0,C,81.0,C,32.0,R,2.0,D,15.0,D,35.0,G,TOR,32.0,VERSTEEG,Tip-In,O,10.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2010,20001,278.0,3,EV,894,306.0,HIT,"MTL #11 GOMEZ HIT TOR #9 ARMSTRONG, Def. Zone",11.0,C,21.0,R,57.0,L,20.0,D,45.0,D,31.0,G,84.0,C,9.0,R,11.0,L,2.0,D,15.0,D,35.0,G,,,,,D,,,,,,,,,,,,,MTL,11.0,GOMEZ,TOR,9.0,ARMSTRONG,,,,,,,,,,,,
273,2010,20001,279.0,3,EV,904,296.0,SHOT,"MTL ONGOAL - #21 GIONTA, Slap, Neu. Zone, 72 ft.",11.0,C,21.0,R,57.0,L,20.0,D,45.0,D,31.0,G,84.0,C,9.0,R,11.0,L,2.0,D,15.0,D,35.0,G,MTL,21.0,GIONTA,Slap,N,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2010,20001,280.0,3,EV,929,271.0,BLOCK,"TOR #41 KULEMIN BLOCKED BY  MTL #94 PYATT, Wrist, Def. Zone",17.0,C,94.0,C,21.0,R,20.0,D,26.0,D,31.0,G,84.0,C,16.0,L,41.0,L,3.0,D,22.0,D,35.0,G,MTL,94.0,PYATT,Wrist,D,,,TOR,41.0,KULEMIN,,,,,,,,,,,,,,,,,,,,,,,,,
275,2010,20001,281.0,3,EV,966,234.0,PENL,"MTL #94 PYATT&nbsp;Hooking(2 min), Def. Zone Drawn By: TOR #41 KULEMIN",17.0,C,94.0,C,21.0,R,20.0,D,26.0,D,31.0,G,81.0,C,84.0,C,16.0,L,41.0,L,3.0,D,22.0,D,,,,,D,,,,,,,,,,,,,,,,,,,MTL,94.0,PYATT,Hooking,TOR,41.0,KULEMIN,,,,,
289,2010,20001,295.0,3,EV,1087,113.0,SHOT,"TOR ONGOAL - #81 KESSEL, Wrist, Off. Zone, 19 ft.",17.0,C,40.0,C,94.0,C,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,3.0,D,15.0,D,35.0,G,TOR,81.0,KESSEL,Wrist,O,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2010,20001,297.0,3,EV,1110,90.0,FAC,MTL won Neu. Zone - MTL #14 PLEKANEC vs TOR #37 BRENT,14.0,C,81.0,C,46.0,L,6.0,D,76.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,36.0,D,35.0,G,,,,,N,,,,,,MTL,MTL,14.0,PLEKANEC,TOR,37.0,BRENT,,,,,,,,,,,,,,2010-10-07,,,,
292,2010,20001,298.0,3,EV,1124,76.0,HIT,"TOR #2 SCHENN HIT MTL #46 KOSTITSYN, Def. Zone",14.0,C,81.0,C,46.0,L,6.0,D,76.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,36.0,D,35.0,G,,,,,D,,,,,,,,,,,,,TOR,2.0,SCHENN,MTL,46.0,KOSTITSYN,,,,,,,,,,,,
293,2010,20001,299.0,3,EV,1145,55.0,BLOCK,"MTL #14 PLEKANEC BLOCKED BY  TOR #36 GUNNARSSON, Wrist, Def. Zone",11.0,C,14.0,C,21.0,R,46.0,L,26.0,D,76.0,D,37.0,C,32.0,R,11.0,L,2.0,D,36.0,D,35.0,G,TOR,36.0,GUNNARSSON,Wrist,D,,,MTL,14.0,PLEKANEC,,,,,,,,,,,,,,,,,,,,,,,,,
294,2010,20001,300.0,3,EV,1181,19.0,TAKE,"TOR&nbsp;TAKEAWAY - #22 BEAUCHEMIN, Def. Zone",11.0,C,21.0,R,32.0,L,57.0,L,6.0,D,76.0,D,42.0,C,32.0,R,41.0,L,3.0,D,22.0,D,35.0,G,TOR,22.0,BEAUCHEMIN,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2010,20001,301.0,3,EV,1192,8.0,SHOT,"MTL ONGOAL - #21 GIONTA, Wrap-around, Off. Zone, 8 ft.",11.0,C,21.0,R,32.0,L,57.0,L,6.0,D,76.0,D,42.0,C,32.0,R,41.0,L,3.0,D,22.0,D,35.0,G,MTL,21.0,GIONTA,Wrap-around,O,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2010,20001,302.0,3,EV,1198,2.0,SHOT,"MTL ONGOAL - #21 GIONTA, Snap, Off. Zone, 12 ft.",11.0,C,21.0,R,32.0,L,57.0,L,6.0,D,76.0,D,42.0,C,32.0,R,41.0,L,3.0,D,22.0,D,35.0,G,MTL,21.0,GIONTA,Snap,O,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2010,20001,303.0,3,EV,1199,1.0,SHOT,"MTL ONGOAL - #76 SUBBAN, Slap, Off. Zone, 42 ft.",11.0,C,21.0,R,32.0,L,57.0,L,6.0,D,76.0,D,42.0,C,32.0,R,41.0,L,3.0,D,22.0,D,35.0,G,MTL,76.0,SUBBAN,Slap,O,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2010,20002,1.0,1,EV,0,1200.0,FAC,PIT won Neu. Zone - PHI #18 RICHARDS vs PIT #87 CROSBY,17.0,C,18.0,C,13.0,L,25.0,D,41.0,D,35.0,G,71.0,C,87.0,C,14.0,L,4.0,D,44.0,D,29.0,G,,,,,N,,,,,,PIT,PHI,18.0,RICHARDS,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
299,2010,20002,3.0,1,EV,25,1175.0,BLOCK,"PHI #17 CARTER BLOCKED BY  PIT #44 ORPIK, Wrist, Def. Zone",17.0,C,18.0,C,13.0,L,25.0,D,41.0,D,35.0,G,71.0,C,87.0,C,14.0,L,4.0,D,44.0,D,29.0,G,PIT,44.0,ORPIK,Wrist,D,,,PHI,17.0,CARTER,,,,,,,,,,,,,,,,,,,,,,,,,
301,2010,20002,5.0,1,EV,26,1174.0,FAC,PHI won Off. Zone - PHI #48 BRIERE vs PIT #10 LETESTU,48.0,C,19.0,L,22.0,L,5.0,D,44.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,PHI,PHI,48.0,BRIERE,PIT,10.0,LETESTU,,,,,,,,,,,,,,2010-10-07,,,,
302,2010,20002,6.0,1,EV,27,1173.0,BLOCK,"PHI #19 HARTNELL BLOCKED BY  PIT #3 GOLIGOSKI, Wrist, Def. Zone",48.0,C,19.0,L,22.0,L,5.0,D,44.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,PIT,3.0,GOLIGOSKI,Wrist,D,,,PHI,19.0,HARTNELL,,,,,,,,,,,,,,,,,,,,,,,,,
304,2010,20002,8.0,1,EV,29,1171.0,FAC,PHI won Off. Zone - PHI #48 BRIERE vs PIT #10 LETESTU,48.0,C,19.0,L,22.0,L,5.0,D,44.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,PHI,PHI,48.0,BRIERE,PIT,10.0,LETESTU,,,,,,,,,,,,,,2010-10-07,,,,
305,2010,20002,9.0,1,EV,32,1168.0,SHOT,"PHI ONGOAL - #5 COBURN, Wrist, Off. Zone, 61 ft.",48.0,C,19.0,L,22.0,L,5.0,D,44.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,PHI,5.0,COBURN,Wrist,O,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2010,20002,11.0,1,EV,41,1159.0,FAC,PIT won Def. Zone - PHI #48 BRIERE vs PIT #10 LETESTU,48.0,C,19.0,L,22.0,L,3.0,D,6.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,,,,,D,,,,,,PIT,PHI,48.0,BRIERE,PIT,10.0,LETESTU,,,,,,,,,,,,,,2010-10-07,,,,
308,2010,20002,12.0,1,EV,53,1147.0,HIT,"PHI #19 HARTNELL HIT PIT #48 KENNEDY, Off. Zone",48.0,C,19.0,L,22.0,L,3.0,D,6.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PHI,19.0,HARTNELL,PIT,48.0,KENNEDY,,,,,,,,,,,,
309,2010,20002,13.0,1,EV,88,1112.0,MISS,"PHI #22 LEINO, Tip-In, Wide of Net, Off. Zone, 20 ft.",28.0,R,19.0,L,22.0,L,5.0,D,44.0,D,35.0,G,10.0,C,26.0,C,48.0,C,3.0,D,5.0,D,29.0,G,PHI,22.0,LEINO,Tip-In,O,20.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,2010,20002,14.0,1,EV,101,1099.0,MISS,"PIT #48 KENNEDY, Wrist, Wide of Net, Off. Zone, 17 ft.",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,10.0,C,26.0,C,48.0,C,3.0,D,5.0,D,29.0,G,PIT,48.0,KENNEDY,Wrist,O,17.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,2010,20002,15.0,1,EV,110,1090.0,SHOT,"PIT ONGOAL - #19 COMRIE, Wrist, Off. Zone, 11 ft.",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,19.0,C,26.0,C,71.0,C,7.0,D,58.0,D,29.0,G,PIT,19.0,COMRIE,Wrist,O,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2010,20002,16.0,1,EV,128,1072.0,HIT,"PIT #26 TANGRADI HIT PHI #41 MESZAROS, Def. Zone",11.0,C,93.0,R,21.0,L,25.0,D,41.0,D,35.0,G,19.0,C,26.0,C,71.0,C,7.0,D,58.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PIT,26.0,TANGRADI,PHI,41.0,MESZAROS,,,,,,,,,,,,
313,2010,20002,17.0,1,EV,156,1044.0,HIT,"PIT #7 MARTIN HIT PHI #11 BETTS, Def. Zone",11.0,C,36.0,C,45.0,L,25.0,D,41.0,D,35.0,G,19.0,C,26.0,C,71.0,C,7.0,D,58.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PIT,7.0,MARTIN,PHI,11.0,BETTS,,,,,,,,,,,,
314,2010,20002,18.0,1,EV,174,1026.0,SHOT,"PHI ONGOAL - #17 CARTER, Wrist, Off. Zone, 31 ft.",17.0,C,18.0,C,13.0,L,3.0,D,6.0,D,35.0,G,17.0,C,25.0,C,27.0,R,3.0,D,5.0,D,29.0,G,PHI,17.0,CARTER,Wrist,O,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2010,20002,19.0,1,EV,192,1008.0,SHOT,"PIT ONGOAL - #27 ADAMS, Wrist, Off. Zone, 50 ft.",17.0,C,18.0,C,13.0,L,3.0,D,6.0,D,35.0,G,17.0,C,25.0,C,27.0,R,5.0,D,44.0,D,29.0,G,PIT,27.0,ADAMS,Wrist,O,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2010,20002,21.0,1,EV,194,1006.0,FAC,PIT won Off. Zone - PHI #11 BETTS vs PIT #87 CROSBY,11.0,C,48.0,C,19.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,PIT,PHI,11.0,BETTS,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
318,2010,20002,22.0,1,EV,199,1001.0,MISS,"PIT #4 MICHALEK, Snap, Wide of Net, Off. Zone, 57 ft.",11.0,C,48.0,C,19.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PIT,4.0,MICHALEK,Snap,O,57.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2010,20002,23.0,1,EV,209,991.0,MISS,"PIT #44 ORPIK, Wrist, Wide of Net, Off. Zone, 58 ft.",11.0,C,48.0,C,19.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PIT,44.0,ORPIK,Wrist,O,58.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2010,20002,24.0,1,EV,226,974.0,GIVE,"PIT&nbsp;GIVEAWAY - #9 DUPUIS, Off. Zone",48.0,C,19.0,L,22.0,L,5.0,D,25.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PIT,9.0,DUPUIS,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2010,20002,25.0,1,EV,232,968.0,HIT,"PIT #44 ORPIK HIT PHI #19 HARTNELL, Def. Zone",48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PIT,44.0,ORPIK,PHI,19.0,HARTNELL,,,,,,,,,,,,
322,2010,20002,26.0,1,EV,240,960.0,SHOT,"PHI ONGOAL - #48 BRIERE, Wrap-around, Off. Zone, 6 ft.",48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PHI,48.0,BRIERE,Wrap-around,O,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2010,20002,27.0,1,EV,246,954.0,SHOT,"PHI ONGOAL - #22 LEINO, Wrist, Off. Zone, 7 ft.",48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PHI,22.0,LEINO,Wrist,O,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2010,20002,28.0,1,EV,251,949.0,BLOCK,"PHI #25 CARLE BLOCKED BY  PIT #44 ORPIK, Slap, Def. Zone",48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PIT,44.0,ORPIK,Slap,D,,,PHI,25.0,CARLE,,,,,,,,,,,,,,,,,,,,,,,,,
325,2010,20002,29.0,1,EV,254,946.0,HIT,"PHI #25 CARLE HIT PIT #9 DUPUIS, Off. Zone",48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PHI,25.0,CARLE,PIT,9.0,DUPUIS,,,,,,,,,,,,
326,2010,20002,30.0,1,EV,310,890.0,BLOCK,"PIT #48 KENNEDY BLOCKED BY  PHI #3 BARTULIS, Wrist, Def. Zone",48.0,C,21.0,L,22.0,L,3.0,D,25.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,PHI,3.0,BARTULIS,Wrist,D,,,PIT,48.0,KENNEDY,,,,,,,,,,,,,,,,,,,,,,,,,
327,2010,20002,31.0,1,EV,313,887.0,HIT,"PHI #3 BARTULIS HIT PIT #48 KENNEDY, Def. Zone",48.0,C,21.0,L,22.0,L,3.0,D,25.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PHI,3.0,BARTULIS,PIT,48.0,KENNEDY,,,,,,,,,,,,
328,2010,20002,32.0,1,EV,325,875.0,SHOT,"PHI ONGOAL - #93 ZHERDEV, Wrist, Off. Zone, 40 ft.",28.0,R,93.0,R,21.0,L,3.0,D,5.0,D,35.0,G,19.0,C,48.0,C,24.0,L,5.0,D,58.0,D,29.0,G,PHI,93.0,ZHERDEV,Wrist,O,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2010,20002,33.0,1,EV,334,866.0,HIT,"PIT #5 ENGELLAND HIT PHI #21 VAN RIEMSDYK, Def. Zone",28.0,R,93.0,R,21.0,L,5.0,D,6.0,D,35.0,G,19.0,C,26.0,C,71.0,C,5.0,D,58.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PIT,5.0,ENGELLAND,PHI,21.0,VANRIEMSDYK,,,,,,,,,,,,
330,2010,20002,34.0,1,EV,352,848.0,HIT,"PHI #5 COBURN HIT PIT #26 TANGRADI, Def. Zone",28.0,R,93.0,R,19.0,L,5.0,D,6.0,D,35.0,G,19.0,C,26.0,C,71.0,C,3.0,D,5.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PHI,5.0,COBURN,PIT,26.0,TANGRADI,,,,,,,,,,,,
332,2010,20002,36.0,1,EV,358,842.0,FAC,PHI won Neu. Zone - PHI #18 RICHARDS vs PIT #87 CROSBY,17.0,C,18.0,C,13.0,L,41.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,,,,,N,,,,,,PHI,PHI,18.0,RICHARDS,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
333,2010,20002,37.0,1,EV,367,833.0,HIT,"PHI #17 CARTER HIT PIT #4 MICHALEK, Off. Zone",17.0,C,18.0,C,13.0,L,41.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PHI,17.0,CARTER,PIT,4.0,MICHALEK,,,,,,,,,,,,
335,2010,20002,39.0,1,EV,375,825.0,FAC,PHI won Off. Zone - PHI #17 CARTER vs PIT #87 CROSBY,17.0,C,18.0,C,13.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,PHI,PHI,17.0,CARTER,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
336,2010,20002,40.0,1,EV,391,809.0,TAKE,"PIT&nbsp;TAKEAWAY - #87 CROSBY, Off. Zone",17.0,C,18.0,C,13.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PIT,87.0,CROSBY,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2010,20002,41.0,1,EV,393,807.0,MISS,"PIT #9 DUPUIS, Wrist, Wide of Net, Off. Zone, 32 ft.",17.0,C,18.0,C,13.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PIT,9.0,DUPUIS,Wrist,O,32.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2010,20002,42.0,1,EV,398,802.0,HIT,"PHI #13 CARCILLO HIT PIT #4 MICHALEK, Off. Zone",17.0,C,18.0,C,13.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PHI,13.0,CARCILLO,PIT,4.0,MICHALEK,,,,,,,,,,,,
339,2010,20002,43.0,1,EV,403,797.0,BLOCK,"PHI #17 CARTER BLOCKED BY  PIT #44 ORPIK, Wrist, Def. Zone",17.0,C,18.0,C,13.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PIT,44.0,ORPIK,Wrist,D,,,PHI,17.0,CARTER,,,,,,,,,,,,,,,,,,,,,,,,,
340,2010,20002,44.0,1,EV,408,792.0,SHOT,"PHI ONGOAL - #5 COBURN, Wrist, Off. Zone, 63 ft.",17.0,C,18.0,C,13.0,L,5.0,D,25.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PHI,5.0,COBURN,Wrist,O,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2010,20002,45.0,1,EV,408,792.0,HIT,"PIT #9 DUPUIS HIT PHI #13 CARCILLO, Def. Zone",17.0,C,18.0,C,13.0,L,5.0,D,25.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PIT,9.0,DUPUIS,PHI,13.0,CARCILLO,,,,,,,,,,,,
342,2010,20002,46.0,1,EV,440,760.0,HIT,"PIT #17 RUPP HIT PHI #41 MESZAROS, Off. Zone",48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,17.0,C,25.0,C,27.0,R,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,17.0,RUPP,PHI,41.0,MESZAROS,,,,,,,,,,,,
343,2010,20002,47.0,1,EV,462,738.0,HIT,"PHI #19 HARTNELL HIT PIT #5 ENGELLAND, Off. Zone",36.0,C,48.0,C,19.0,L,3.0,D,6.0,D,35.0,G,17.0,C,25.0,C,27.0,R,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PHI,19.0,HARTNELL,PIT,5.0,ENGELLAND,,,,,,,,,,,,
345,2010,20002,49.0,1,EV,482,718.0,FAC,PHI won Def. Zone - PHI #11 BETTS vs PIT #10 LETESTU,11.0,C,36.0,C,45.0,L,3.0,D,6.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,,,,,D,,,,,,PHI,PHI,11.0,BETTS,PIT,10.0,LETESTU,,,,,,,,,,,,,,2010-10-07,,,,
346,2010,20002,50.0,1,EV,505,695.0,SHOT,"PIT ONGOAL - #58 LETANG, Wrist, Off. Zone, 58 ft.",11.0,C,36.0,C,45.0,L,5.0,D,6.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,PIT,58.0,LETANG,Wrist,O,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2010,20002,51.0,1,EV,514,686.0,GIVE,"PHI&nbsp;GIVEAWAY - #6 O'DONNELL, Def. Zone",11.0,C,36.0,C,45.0,L,5.0,D,6.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,PHI,6.0,ODONNELL,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2010,20002,52.0,1,EV,517,683.0,GIVE,"PIT&nbsp;GIVEAWAY - #24 COOKE, Off. Zone",11.0,C,36.0,C,45.0,L,5.0,D,6.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,PIT,24.0,COOKE,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
